Kevin Love,2020,31,CLE,NBA,PF,56,56,1780,8.9,19.9,.450,4.0,10.7,.374,4.9,9.2,.537,5.1,6.0,.854,1.5,13.5,15.0,4.9,0.9,0.5,3.8,2.5,27.0,,112,113
Kyle Lowry,2007,20,MEM,NBA,PG,10,0,175,4.1,11.1,.368,0.9,2.3,.375,3.2,8.8,.367,7.3,8.2,.893,3.5,5.6,9.1,9.4,4.1,0.3,3.5,5.9,16.4,,118,108
Kyle Lowry,2008,21,MEM,NBA,PG,82,9,2089,6.2,14.3,.432,0.9,3.4,.257,5.3,10.9,.487,5.9,8.4,.698,1.0,5.0,6.0,7.1,2.2,0.5,3.1,4.5,19.1,,108,111
Kyle Lowry,2009,22,TOT,NBA,PG,77,21,1679,6.0,13.8,.435,0.8,3.1,.255,5.2,10.7,.488,5.7,7.2,.801,0.8,5.2,6.0,8.7,2.2,0.5,3.7,4.6,18.5,,109,108
Kyle Lowry,2009,22,MEM,NBA,PG,49,21,1071,5.6,13.5,.412,0.8,3.4,.246,4.7,10.1,.468,6.4,8.0,.801,0.6,4.9,5.5,8.8,2.4,0.4,3.9,4.4,18.4,,107,110
Kyle Lowry,2009,22,HOU,NBA,PG,28,0,608,6.7,14.2,.475,0.7,2.5,.276,6.0,11.6,.519,4.6,5.7,.800,1.1,5.7,6.8,8.5,1.8,0.8,3.3,5.0,18.7,,113,104
Kyle Lowry,2010,23,HOU,NBA,PG,68,0,1651,5.7,14.3,.397,1.1,4.2,.272,4.5,10.1,.448,6.6,8.0,.827,2.8,4.8,7.6,9.4,1.9,0.3,3.6,5.3,19.2,,113,109
Kyle Lowry,2011,24,HOU,NBA,PG,75,71,2563,6.9,16.1,.426,2.6,6.8,.376,4.3,9.3,.464,3.8,5.0,.765,1.8,4.4,6.1,9.9,2.0,0.5,3.1,4.1,20.1,,115,110
Kyle Lowry,2012,25,HOU,NBA,PG,47,38,1510,7.3,17.8,.409,2.7,7.3,.374,4.5,10.5,.434,5.9,6.9,.864,1.3,6.1,7.4,10.7,2.5,0.5,4.5,4.6,23.2,,111,104
Kyle Lowry,2013,26,TOR,NBA,PG,68,52,2020,6.6,16.4,.401,2.7,7.3,.362,3.9,9.0,.433,5.0,6.3,.795,1.5,7.0,8.4,11.4,2.5,0.6,4.1,5.7,20.8,,110,106
Kyle Lowry,2014,27,TOR,NBA,PG,79,79,2862,8.3,19.7,.423,3.5,9.1,.380,4.9,10.6,.460,5.7,7.0,.813,1.6,5.1,6.7,10.7,2.2,0.3,3.5,4.9,25.9,,118,106
Kyle Lowry,2015,28,TOR,NBA,PG,70,70,2414,9.2,22.3,.412,2.8,8.4,.338,6.4,14.0,.457,5.4,6.7,.808,1.2,5.9,7.0,10.1,2.3,0.3,3.7,4.5,26.6,,110,107
Kyle Lowry,2016,29,TOR,NBA,PG,77,77,2851,9.3,21.7,.427,3.8,9.9,.388,5.4,11.8,.461,7.2,8.9,.811,1.0,5.6,6.6,9.0,2.9,0.6,4.1,3.8,29.6,,115,104
Kyle Lowry,2017,30,TOR,NBA,PG,60,60,2244,9.6,20.7,.464,4.4,10.6,.412,5.3,10.2,.518,6.8,8.2,.819,1.1,5.4,6.5,9.4,2.0,0.4,3.9,3.8,30.4,,123,109
Kyle Lowry,2018,31,TOR,NBA,PG,78,78,2510,7.9,18.5,.427,4.7,11.7,.399,3.2,6.8,.474,4.4,5.1,.854,1.3,7.2,8.5,10.5,1.7,0.4,3.6,3.8,24.9,,120,107
Kyle Lowry,2019,32,TOR,NBA,PG,65,65,2213,6.6,16.0,.411,3.4,9.8,.347,3.2,6.2,.514,3.5,4.2,.830,0.9,5.9,6.8,12.2,2.0,0.7,3.9,3.6,20.1,,115,108
Kyle Lowry,2020,33,TOR,NBA,PG,52,52,1901,7.8,18.6,.417,3.8,10.8,.354,3.9,7.8,.505,6.4,7.4,.861,0.8,5.5,6.3,10.0,1.8,0.6,3.9,4.2,25.8,,117,107
Jordan Loyd,2019,25,TOR,NBA,PG,12,0,55,7.0,15.7,.444,3.5,7.0,.500,3.5,8.7,.400,7.8,9.6,.818,0.9,7.0,7.8,5.2,0.0,0.0,1.7,4.4,25.3,,130,112
Kalin Lucas,2015,25,MEM,NBA,PG,1,0,6,0.0,8.7,.000,0.0,0.0,,0.0,8.7,.000,0.0,0.0,,0.0,0.0,0.0,0.0,8.7,0.0,0.0,8.7,0.0,,0,93
Kalin Lucas,2019,29,DET,NBA,PG,1,0,6,0.0,8.2,.000,0.0,8.2,.000,0.0,0.0,,16.4,16.4,1.000,0.0,24.6,24.6,8.2,0.0,0.0,0.0,8.2,16.4,,140,104
Timothé Luwawu-Cabarrot,2017,21,PHI,NBA,SF,69,19,1190,5.9,14.8,.402,2.0,6.6,.311,3.9,8.2,.475,4.3,5.0,.854,1.0,5.1,6.1,3.1,1.3,0.4,3.0,6.3,18.2,,100,111
Timothé Luwawu-Cabarrot,2018,22,PHI,NBA,SF,52,7,807,6.0,15.9,.375,3.2,9.4,.335,2.8,6.5,.431,2.7,3.5,.793,0.8,3.5,4.3,3.2,0.7,0.3,2.3,5.8,17.8,,101,110
Timothé Luwawu-Cabarrot,2019,23,TOT,NBA,SF,50,7,669,5.9,15.7,.376,2.6,8.3,.310,3.3,7.3,.451,2.2,3.0,.756,0.8,6.2,7.0,1.9,1.4,0.6,1.5,5.3,16.6,,97,113
Timothé Luwawu-Cabarrot,2019,23,OKC,NBA,SF,21,1,123,4.9,16.3,.302,1.9,8.3,.227,3.0,8.0,.381,1.5,2.3,.667,1.5,5.3,6.8,1.5,1.5,0.4,1.9,5.3,13.3,,82,109
Timothé Luwawu-Cabarrot,2019,23,CHI,NBA,SF,29,6,546,6.1,15.5,.394,2.8,8.3,.330,3.4,7.2,.469,2.4,3.1,.771,0.6,6.4,7.0,2.0,1.3,0.6,1.4,5.2,17.4,,101,114
Timothé Luwawu-Cabarrot,2020,24,BRK,NBA,SG,39,0,671,5.5,13.6,.406,2.8,7.7,.358,2.8,5.9,.470,3.7,4.4,.839,1.7,4.7,6.4,1.8,1.1,0.4,2.3,5.7,17.5,,108,111
Tyler Lydon,2018,21,DEN,NBA,PF,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,120
Tyler Lydon,2019,22,DEN,NBA,PF,25,0,94,4.7,9.4,.500,2.1,5.2,.400,2.6,4.2,.625,0.5,1.6,.333,3.7,5.7,9.4,3.1,1.0,0.0,2.1,5.2,12.0,,116,112
Trey Lyles,2016,20,UTA,NBA,PF,80,33,1382,7.3,16.6,.438,1.9,4.9,.383,5.4,11.8,.461,2.2,3.1,.695,2.3,9.2,11.4,2.3,1.0,0.7,2.5,4.4,18.6,,102,105
Trey Lyles,2017,21,UTA,NBA,PF,71,4,1158,7.2,19.9,.362,2.9,9.2,.319,4.3,10.6,.400,2.6,3.6,.722,2.2,8.5,10.6,3.1,1.2,0.9,2.9,4.4,19.9,,94,106
Trey Lyles,2018,22,DEN,NBA,PF,73,2,1391,9.6,19.6,.491,3.0,7.8,.381,6.7,11.8,.563,3.6,5.1,.706,2.0,10.4,12.4,3.2,1.1,1.2,2.2,4.0,25.8,,116,110
Trey Lyles,2019,23,DEN,NBA,PF,64,2,1120,9.1,21.7,.418,2.2,8.8,.255,6.8,12.9,.529,3.6,5.1,.698,1.9,8.9,10.8,3.8,1.3,1.0,3.0,4.1,23.9,,100,109
Trey Lyles,2020,24,SAS,NBA,PF,63,53,1271,5.8,13.0,.446,2.5,6.3,.387,3.3,6.6,.503,1.2,1.7,.733,2.7,11.0,13.6,2.6,1.1,1.1,1.5,3.7,15.3,,113,113
Sheldon Mac,2017,24,WAS,NBA,SG,30,3,287,5.2,12.9,.400,1.2,5.2,.233,4.0,7.7,.511,4.0,4.6,.852,0.7,5.2,5.8,2.6,1.4,0.3,0.9,2.9,15.5,,112,112
Scott Machado,2013,22,HOU,NBA,PG,6,0,21,7.1,14.3,.500,0.0,2.4,.000,7.1,11.9,.600,4.8,4.8,1.000,0.0,2.4,2.4,14.3,4.8,0.0,19.0,0.0,19.0,,69,104
Scott Machado,2019,28,LAL,NBA,PG,4,0,19,9.8,14.7,.667,2.4,2.4,1.000,7.3,12.2,.600,2.4,2.4,1.000,0.0,0.0,0.0,7.3,2.4,0.0,0.0,4.9,24.5,,165,113
Shelvin Mack,2012,21,WAS,NBA,PG,64,0,779,5.9,14.7,.400,0.8,2.8,.286,5.1,11.9,.427,2.8,3.9,.712,0.8,5.3,6.1,8.7,1.9,0.1,3.2,3.3,15.3,,99,108
Shelvin Mack,2013,22,TOT,NBA,PG-SG,31,3,416,7.2,15.7,.460,2.2,6.1,.367,5.0,9.6,.519,1.1,2.0,.563,0.4,4.6,5.0,8.5,1.9,0.0,4.2,4.9,17.8,,99,106
Shelvin Mack,2013,22,WAS,NBA,PG,7,2,141,5.9,14.8,.400,1.5,4.8,.308,4.4,10.0,.444,0.4,0.7,.500,1.1,4.8,5.9,8.5,2.2,0.0,3.0,3.7,13.7,,96,104
Shelvin Mack,2013,22,PHI,NBA,SG,4,0,7,7.5,15.1,.500,0.0,7.5,.000,7.5,7.5,1.000,0.0,0.0,,0.0,0.0,0.0,7.5,0.0,0.0,15.1,7.5,15.1,,56,115
Shelvin Mack,2013,22,ATL,NBA,PG,20,1,268,7.9,16.2,.488,2.7,6.8,.400,5.2,9.5,.551,1.5,2.7,.571,0.0,4.6,4.6,8.5,1.7,0.0,4.6,5.4,20.1,,102,107
Shelvin Mack,2014,23,ATL,NBA,PG,73,11,1490,7.1,17.1,.417,2.1,6.3,.337,5.0,10.8,.464,2.2,2.5,.865,0.7,4.7,5.4,9.2,1.7,0.1,3.0,3.4,18.5,,105,109
Shelvin Mack,2015,24,ATL,NBA,PG,55,0,833,7.2,17.9,.401,2.5,7.8,.315,4.7,10.1,.467,1.5,1.9,.806,0.5,4.4,4.8,9.5,1.8,0.1,3.0,2.0,18.3,,102,106
Shelvin Mack,2016,25,TOT,NBA,PG,52,27,1058,9.0,20.5,.439,1.9,6.2,.312,7.0,14.3,.493,2.2,3.0,.738,0.6,5.7,6.3,9.2,1.7,0.1,4.7,3.5,22.1,,99,106
Shelvin Mack,2016,25,ATL,NBA,PG,24,0,179,11.0,26.2,.421,1.1,7.5,.148,9.9,18.8,.529,2.5,3.3,.750,0.6,5.5,6.1,10.5,2.2,0.0,3.9,1.9,25.7,,95,103
Shelvin Mack,2016,25,UTA,NBA,PG,28,27,879,8.5,19.2,.444,2.1,5.9,.357,6.4,13.3,.482,2.2,2.9,.735,0.7,5.7,6.4,8.9,1.6,0.2,4.9,3.9,21.3,,100,106
Shelvin Mack,2017,26,UTA,NBA,PG,55,9,1205,7.4,16.6,.446,1.6,5.2,.308,5.8,11.4,.510,2.3,3.4,.688,0.9,4.6,5.4,6.7,1.8,0.1,3.9,4.4,18.7,,99,107
Shelvin Mack,2018,27,ORL,NBA,PG,69,3,1365,6.4,14.8,.430,1.7,5.0,.345,4.7,9.9,.473,2.5,3.5,.711,0.8,5.1,6.0,9.8,1.9,0.3,3.2,3.3,17.0,,106,111
Shelvin Mack,2019,28,TOT,NBA,PG,57,3,1246,6.5,16.1,.404,1.8,5.2,.354,4.7,10.9,.429,2.3,3.3,.690,0.7,3.4,4.1,7.3,1.9,0.2,2.6,3.3,17.1,,100,112
Shelvin Mack,2019,28,MEM,NBA,PG,53,3,1204,6.6,16.1,.414,1.9,5.3,.359,4.7,10.8,.441,2.2,3.1,.707,0.7,3.5,4.2,7.5,1.9,0.2,2.6,3.3,17.4,,102,112
Shelvin Mack,2019,28,CHO,NBA,PG,4,0,42,2.3,16.2,.143,0.0,2.3,.000,2.3,13.9,.167,5.8,10.4,.556,0.0,2.3,2.3,1.2,2.3,0.0,4.6,3.5,10.4,,47,115
Daryl Macon,2019,23,DAL,NBA,SG,8,0,90,5.4,14.6,.370,2.7,5.9,.455,2.7,8.6,.313,2.2,3.8,.571,1.1,5.4,6.5,3.8,0.5,0.0,3.2,4.3,15.6,,92,115
Daryl Macon,2020,24,MIA,NBA,SG,4,0,14,3.5,10.5,.333,3.5,7.0,.500,0.0,3.5,.000,0.0,0.0,,0.0,0.0,0.0,3.5,0.0,0.0,7.0,3.5,10.5,,65,118
J.P. Macura,2019,23,CHO,NBA,SG,2,0,17,8.6,25.7,.333,0.0,11.4,.000,8.6,14.3,.600,0.0,0.0,,0.0,8.6,8.6,5.7,0.0,0.0,0.0,0.0,17.2,,81,116
J.P. Macura,2020,24,CLE,NBA,SG,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,123
Josh Magette,2018,28,ATL,NBA,PG,18,0,216,3.4,10.4,.326,1.8,5.0,.364,1.6,5.4,.292,1.8,1.8,1.000,0.5,3.8,4.3,12.9,1.8,0.2,2.0,3.6,10.4,,116,113
Josh Magette,2020,30,ORL,NBA,PG,8,0,38,6.4,19.3,.333,1.3,5.1,.250,5.1,14.1,.364,1.3,2.6,.500,1.3,6.4,7.7,6.4,3.9,1.3,6.4,5.1,15.4,,71,104
Ian Mahinmi,2008,21,SAS,NBA,C,6,0,23,14.1,28.2,.500,0.0,0.0,,14.1,28.2,.500,21.2,21.2,1.000,0.0,11.8,11.8,2.4,0.0,9.4,4.7,9.4,49.4,,123,92
Ian Mahinmi,2010,23,SAS,NBA,C,26,0,165,11.1,17.5,.636,0.0,0.0,,11.1,17.5,.636,9.8,14.9,.660,4.1,12.4,16.5,0.6,1.0,2.5,4.8,10.2,32.1,,115,100
Ian Mahinmi,2011,24,DAL,NBA,C,56,0,488,5.9,10.6,.561,0.0,0.2,.000,5.9,10.3,.573,6.8,8.8,.768,4.6,8.3,12.9,0.9,1.5,1.6,2.7,11.3,18.6,,121,103
Ian Mahinmi,2012,25,DAL,NBA,C,61,12,1139,6.0,11.0,.546,0.0,0.0,.000,6.0,10.9,.549,4.3,6.8,.639,5.0,8.3,13.3,0.6,1.8,1.4,2.3,8.1,16.3,,113,101
Ian Mahinmi,2013,26,IND,NBA,C,80,2,1322,6.0,13.2,.453,0.0,0.1,.000,6.0,13.2,.456,4.2,6.9,.608,4.6,7.9,12.5,1.1,1.6,2.7,3.7,8.1,16.2,,95,98
Ian Mahinmi,2014,27,IND,NBA,C,77,1,1248,3.8,7.9,.481,0.0,0.0,.000,3.8,7.8,.484,3.7,6.0,.621,4.4,6.2,10.7,1.0,1.7,3.0,2.4,8.6,11.3,,105,97
Ian Mahinmi,2015,28,IND,NBA,C,61,6,1146,5.3,9.5,.552,0.0,0.0,,5.3,9.5,.552,1.4,4.6,.304,4.7,11.3,16.0,1.5,1.3,2.1,2.7,7.7,11.9,,98,100
Ian Mahinmi,2016,29,IND,NBA,C,71,71,1816,7.2,12.3,.589,0.0,0.0,,7.2,12.3,.589,3.6,6.2,.587,3.8,10.1,13.9,2.8,1.8,2.1,2.7,6.0,18.1,,114,100
Ian Mahinmi,2017,30,WAS,NBA,C,31,0,555,5.8,9.9,.586,0.0,0.0,,5.8,9.9,.586,3.8,6.7,.573,4.2,9.1,13.3,1.7,2.9,2.1,3.0,8.0,15.4,,110,104
Ian Mahinmi,2018,31,WAS,NBA,C,77,0,1145,6.0,10.8,.556,0.0,0.1,.000,6.0,10.7,.561,3.9,5.6,.703,5.9,7.7,13.5,2.3,1.6,1.8,4.3,10.0,15.9,,107,107
Ian Mahinmi,2019,32,WAS,NBA,C,34,6,498,4.5,9.9,.452,0.3,1.5,.188,4.2,8.4,.500,4.0,5.8,.689,4.6,7.6,12.2,2.4,2.4,1.5,2.0,8.0,13.2,,113,111
Ian Mahinmi,2020,33,WAS,NBA,C,38,35,808,6.0,12.1,.495,0.3,1.5,.192,5.7,10.6,.538,4.0,6.5,.619,4.5,8.1,12.6,2.8,1.8,2.5,2.6,6.6,16.3,,111,112
Thon Maker,2017,19,MIL,NBA,C,57,34,562,7.5,16.4,.459,2.5,6.7,.378,5.0,9.7,.514,2.9,4.4,.653,3.6,6.7,10.3,2.1,0.9,2.3,1.5,7.6,20.4,,114,110
Thon Maker,2018,20,MIL,NBA,C,74,12,1238,5.2,12.7,.411,1.2,4.2,.298,4.0,8.5,.467,2.6,3.7,.699,3.0,6.0,9.1,1.9,1.5,2.1,1.8,6.5,14.3,,103,110
Thon Maker,2019,21,TOT,NBA,C-PF,64,5,972,5.4,13.3,.407,2.4,7.6,.320,3.0,5.7,.522,2.8,4.2,.667,2.0,8.0,10.0,2.2,1.0,2.5,1.6,5.2,16.0,,108,106
Thon Maker,2019,21,MIL,NBA,C,35,0,409,6.7,15.2,.440,3.0,8.9,.333,3.7,6.4,.589,2.3,4.2,.541,1.9,9.0,10.9,2.0,1.1,2.0,1.0,6.2,18.6,,112,104
Thon Maker,2019,21,DET,NBA,PF,29,5,563,4.4,11.7,.373,2.0,6.6,.307,2.4,5.2,.458,3.2,4.1,.766,2.1,7.2,9.3,2.4,1.0,2.9,2.1,4.4,13.9,,104,107
Thon Maker,2020,22,DET,NBA,C,60,14,776,5.9,12.2,.482,1.4,4.1,.344,4.5,8.2,.550,4.6,7.0,.664,3.4,7.2,10.6,2.7,1.6,2.5,2.9,6.5,17.8,,111,110
Terance Mann,2020,23,LAC,NBA,SG,35,6,271,3.8,9.4,.407,0.5,2.1,.250,3.3,7.3,.452,1.6,2.1,.750,0.7,5.0,5.7,6.6,1.4,0.9,2.4,6.3,9.7,,101,109
Boban Marjanović,2016,27,SAS,NBA,C,54,4,508,10.6,17.5,.603,0.0,0.0,,10.6,17.5,.603,8.8,11.5,.763,7.4,12.2,19.6,2.1,1.2,2.3,2.9,5.4,29.9,,130,96
Boban Marjanović,2017,28,DET,NBA,C,35,0,293,12.4,22.8,.545,0.0,0.0,,12.4,22.8,.545,8.1,10.0,.810,7.9,14.5,22.4,1.6,1.0,2.1,1.7,4.3,32.9,,128,103
Boban Marjanović,2018,29,TOT,NBA,C,39,1,337,11.5,21.6,.534,0.0,0.0,,11.5,21.6,.534,11.3,14.2,.794,7.0,14.0,21.0,3.2,1.5,1.6,5.3,7.5,34.3,,116,104
Boban Marjanović,2018,29,DET,NBA,C,19,1,171,12.0,23.0,.519,0.0,0.0,,12.0,23.0,.519,10.5,13.1,.800,4.4,12.3,16.6,4.1,1.2,1.8,6.4,8.2,34.4,,107,104
Boban Marjanović,2018,29,LAC,NBA,C,20,0,166,11.1,20.2,.551,0.0,0.0,,11.1,20.2,.551,12.0,15.2,.788,9.7,15.8,25.5,2.3,1.8,1.5,4.1,6.7,34.3,,126,104
Boban Marjanović,2019,30,TOT,NBA,C,58,12,681,11.1,18.0,.615,0.3,0.7,.400,10.8,17.3,.624,6.8,9.1,.748,6.0,12.3,18.4,3.7,1.1,1.9,4.1,6.2,29.3,,123,107
Boban Marjanović,2019,30,LAC,NBA,C,36,9,376,10.7,17.6,.607,0.0,0.3,.000,10.7,17.3,.616,9.0,11.9,.758,6.9,12.2,19.1,2.8,1.4,2.1,4.6,7.2,30.4,,122,107
Boban Marjanović,2019,30,PHI,NBA,C,22,3,305,11.6,18.6,.625,0.6,1.2,.500,11.0,17.3,.634,4.0,5.6,.722,5.0,12.5,17.5,5.0,0.8,1.5,3.4,5.1,27.9,,125,108
Boban Marjanović,2020,31,DAL,NBA,C,37,2,337,13.8,24.9,.555,0.6,2.2,.267,13.2,22.7,.582,5.2,6.8,.766,7.6,14.4,22.0,1.9,1.0,1.0,3.7,6.8,33.3,,117,107
Lauri Markkanen,2018,20,CHI,NBA,PF,68,68,2020,9.0,20.8,.434,3.5,9.7,.362,5.5,11.1,.497,3.4,4.0,.843,1.9,10.4,12.3,1.9,0.9,1.0,2.0,2.5,25.0,,107,110
Lauri Markkanen,2019,21,CHI,NBA,PF,52,51,1682,9.9,22.9,.430,3.5,9.6,.361,6.4,13.3,.479,4.9,5.6,.872,2.1,11.4,13.6,2.2,1.1,1.0,2.5,3.5,28.1,,107,112
Lauri Markkanen,2020,22,CHI,NBA,PF,50,50,1492,8.1,19.1,.425,3.5,10.2,.344,4.6,8.8,.518,4.1,4.9,.824,1.9,8.2,10.1,2.4,1.4,0.7,2.6,3.1,23.8,,108,110
Caleb Martin,2020,24,CHO,NBA,SF,18,1,317,5.8,13.3,.440,3.2,5.8,.541,2.7,7.4,.362,2.7,3.3,.810,1.6,4.4,6.0,3.6,1.9,1.1,2.4,5.1,17.5,,113,113
Cody Martin,2020,24,CHO,NBA,SF,48,3,903,4.9,11.5,.430,1.0,4.3,.234,3.9,7.2,.546,2.3,3.6,.646,2.1,6.7,8.8,5.3,2.2,0.5,2.4,4.3,13.2,,104,112
Jarell Martin,2016,21,MEM,NBA,PF,27,0,380,7.3,15.7,.466,0.0,0.3,.000,7.3,15.4,.474,6.1,8.4,.726,5.3,6.4,11.6,2.0,1.1,0.9,2.6,7.9,20.7,,110,110
Jarell Martin,2017,22,MEM,NBA,PF,42,3,558,5.4,14.1,.384,0.8,2.3,.360,4.6,11.7,.389,3.7,4.7,.800,3.9,11.2,15.1,0.7,1.6,0.8,2.6,8.5,15.4,,96,105
Jarell Martin,2018,23,MEM,NBA,PF,73,36,1661,6.7,15.1,.446,1.0,3.0,.347,5.7,12.1,.470,2.7,3.5,.767,3.0,6.7,9.7,2.2,1.2,1.5,2.6,6.4,17.2,,101,111
Jarell Martin,2019,24,ORL,NBA,PF,42,1,328,6.4,15.5,.413,3.0,8.5,.351,3.4,7.0,.489,1.3,1.6,.818,1.6,9.3,10.9,2.7,0.4,1.2,1.6,7.6,17.2,,105,109
Jeremiah Martin,2020,23,BRK,NBA,PG,3,0,16,3.0,14.8,.200,0.0,3.0,.000,3.0,11.9,.250,0.0,0.0,,0.0,5.9,5.9,5.9,3.0,3.0,0.0,0.0,5.9,,66,104
Kelan Martin,2020,24,MIN,NBA,SF,31,4,495,6.7,17.0,.392,2.3,9.0,.260,4.3,8.0,.541,2.8,2.9,.968,1.1,7.9,9.0,2.2,0.7,0.8,1.9,4.8,18.5,,100,114
Frank Mason III,2018,23,SAC,NBA,PG,52,2,984,7.4,19.5,.379,1.6,4.4,.360,5.8,15.1,.384,4.8,5.9,.817,1.5,5.1,6.7,7.6,1.7,0.5,3.3,3.7,21.2,,100,112
Frank Mason III,2019,24,SAC,NBA,PG,38,0,435,7.6,18.1,.420,1.5,6.8,.219,6.1,11.2,.543,4.2,6.1,.684,0.6,4.0,4.6,9.0,1.7,0.4,3.9,3.6,20.9,,102,114
Frank Mason III,2020,25,MIL,NBA,PG,6,0,53,4.3,16.4,.263,1.7,8.6,.200,2.6,7.8,.333,1.7,3.4,.500,2.6,4.3,6.9,9.5,1.7,0.0,5.2,3.4,12.1,,80,105
Yante Maten,2019,22,MIA,NBA,PF,2,0,13,3.8,15.0,.250,0.0,3.8,.000,3.8,11.3,.333,0.0,0.0,,3.8,7.5,11.3,0.0,3.8,0.0,0.0,0.0,7.5,,70,104
Garrison Mathews,2020,23,WAS,NBA,SG,18,0,227,4.9,11.5,.429,3.9,9.5,.413,1.0,2.1,.500,6.4,7.0,.912,1.2,3.7,4.9,2.1,1.6,0.2,1.6,6.6,20.2,,133,118
Mangok Mathiang,2018,25,CHO,NBA,C,4,0,20,9.8,17.1,.571,0.0,0.0,,9.8,17.1,.571,0.0,2.4,.000,7.3,17.1,24.4,0.0,2.4,0.0,0.0,12.2,19.5,,122,103
Wesley Matthews,2010,23,UTA,NBA,SG,82,48,2025,6.9,14.3,.483,1.6,4.2,.382,5.3,10.1,.525,4.0,4.9,.829,1.3,3.6,4.8,3.1,1.6,0.4,2.3,3.8,19.4,,113,108
Wesley Matthews,2011,24,POR,NBA,SG,82,69,2758,8.7,19.4,.449,3.0,7.5,.407,5.7,11.9,.476,5.3,6.2,.844,1.0,4.2,5.1,3.2,2.0,0.2,2.7,3.9,25.7,,114,109
Wesley Matthews,2012,25,POR,NBA,SG,66,53,2228,7.4,18.0,.412,3.0,8.0,.383,4.4,10.1,.434,3.5,4.0,.860,1.3,4.0,5.3,2.7,2.3,0.4,1.7,3.5,21.4,,110,108
Wesley Matthews,2013,26,POR,NBA,SG,69,69,2403,7.7,17.7,.436,3.7,9.3,.398,4.0,8.4,.478,3.3,4.1,.797,0.8,3.4,4.2,3.8,2.0,0.4,2.4,3.8,22.3,,111,111
Wesley Matthews,2014,27,POR,NBA,SG,82,82,2780,8.1,18.4,.441,3.7,9.3,.393,4.4,9.1,.490,4.6,5.5,.837,0.9,4.3,5.3,3.6,1.4,0.3,2.0,3.2,24.4,,118,110
Wesley Matthews,2015,28,POR,NBA,SG,60,60,2024,8.5,18.9,.448,4.4,11.2,.389,4.1,7.7,.534,2.7,3.7,.752,1.0,4.6,5.6,3.5,1.9,0.3,2.0,3.3,24.1,,114,105
Wesley Matthews,2016,29,DAL,NBA,SF,78,78,2644,6.4,16.4,.388,3.6,10.1,.360,2.7,6.3,.432,2.4,2.8,.863,0.5,4.1,4.6,2.9,1.5,0.3,1.5,3.4,18.8,,105,109
Wesley Matthews,2017,30,DAL,NBA,SG,73,73,2495,6.9,17.7,.393,3.6,10.0,.363,3.3,7.7,.432,3.0,3.7,.816,0.4,5.0,5.4,4.4,1.6,0.3,2.1,3.4,20.6,,104,110
Wesley Matthews,2018,31,DAL,NBA,SF,63,62,2131,6.7,16.4,.406,3.6,9.5,.381,3.1,6.9,.441,2.0,2.4,.822,0.7,4.0,4.7,4.1,1.8,0.4,2.0,3.3,18.9,,105,111
Wesley Matthews,2019,32,TOT,NBA,SF-SG,69,68,2091,6.5,16.2,.400,3.5,9.4,.372,3.0,6.9,.437,3.1,3.8,.810,0.7,3.2,4.0,3.7,1.3,0.4,2.1,3.7,19.5,,107,113
Wesley Matthews,2019,32,DAL,NBA,SF,44,44,1312,7.2,17.3,.414,3.7,9.7,.380,3.5,7.6,.456,3.2,4.1,.791,0.7,3.0,3.8,3.7,1.2,0.4,2.1,3.8,21.3,,109,114
Wesley Matthews,2019,32,NYK,NBA,SG,2,1,54,3.6,17.0,.211,1.8,8.9,.200,1.8,8.0,.222,3.6,4.5,.800,0.9,1.8,2.7,4.5,0.9,0.9,1.8,1.8,12.5,,78,118
Wesley Matthews,2019,32,IND,NBA,SG,23,23,725,5.5,14.2,.386,3.2,8.8,.369,2.2,5.4,.413,2.8,3.2,.854,0.7,3.6,4.4,3.7,1.3,0.3,2.1,3.8,16.9,,106,111
Wesley Matthews,2020,33,MIL,NBA,SG,62,62,1529,4.8,12.0,.397,3.0,8.3,.365,1.7,3.7,.468,1.4,1.9,.762,0.6,4.2,4.8,2.7,1.1,0.3,1.2,2.7,14.0,,109,106
Luc Mbah a Moute,2009,22,MIL,NBA,PF,82,52,2114,5.6,12.0,.462,0.0,0.1,.000,5.6,11.9,.466,3.4,4.7,.729,4.6,7.3,11.9,2.1,2.1,1.1,2.5,5.0,14.6,,106,106
Luc Mbah a Moute,2010,23,MIL,NBA,PF,73,62,1866,5.0,10.4,.480,0.2,0.5,.353,4.8,9.9,.486,2.6,3.7,.699,4.8,6.4,11.2,2.3,1.7,1.1,2.0,5.1,12.7,,111,103
Luc Mbah a Moute,2011,24,MIL,NBA,PF,79,52,2093,5.1,10.9,.463,0.0,0.2,.000,5.1,10.8,.470,3.4,4.8,.707,4.3,6.4,10.7,1.7,1.8,0.7,2.0,4.6,13.5,,107,103
Luc Mbah a Moute,2012,25,MIL,NBA,PF,43,22,1009,6.7,13.2,.510,0.1,0.2,.250,6.7,13.0,.514,3.3,5.2,.641,3.9,7.6,11.5,1.5,2.0,1.1,2.0,4.7,16.9,,109,104
