Markieff Morris,Markieff Morris,Detroit Pistons,2019,"$2,241,808"
Monte Morris,Monte Morris,Denver Nuggets,2019,"$1,588,231"
Monte Morris,Monte Morris,Denver Nuggets,2020,"$1,663,861"
Timofey Mozgov,Timofey Mozgov,Orlando Magic,2019,"$5,573,333"
Timofey Mozgov,Timofey Mozgov,Orlando Magic,2020,"$5,573,333"
Timofey Mozgov,Timofey Mozgov,Orlando Magic,2021,"$5,573,334"
Emmanuel Mudiay,Emmanuel Mudiay,Utah Jazz,2019,"$1,737,145"
Mychal Mulder,Mychal Mulder,Golden State Warriors,2019,"$187,782"
Mychal Mulder,Mychal Mulder,Golden State Warriors,2020,"$1,517,981"
Mychal Mulder,Mychal Mulder,Golden State Warriors,2021,"$1,782,621"
Dejounte Murray,Dejounte Murray,San Antonio Spurs,2019,"$2,321,735"
Dejounte Murray,Dejounte Murray,San Antonio Spurs,2020,"$14,285,714"
Dejounte Murray,Dejounte Murray,San Antonio Spurs,2021,"$15,428,571"
Dejounte Murray,Dejounte Murray,San Antonio Spurs,2022,"$16,571,429"
Dejounte Murray,Dejounte Murray,San Antonio Spurs,2023,"$17,714,286"
Jamal Murray,Jamal Murray,Denver Nuggets,2019,"$4,444,746"
Jamal Murray,Jamal Murray,Denver Nuggets,2020,"$29,250,000"
Jamal Murray,Jamal Murray,Denver Nuggets,2021,"$31,590,000"
Jamal Murray,Jamal Murray,Denver Nuggets,2022,"$33,930,000"
Jamal Murray,Jamal Murray,Denver Nuggets,2023,"$36,270,000"
Jamal Murray,Jamal Murray,Denver Nuggets,2024,"$38,610,000"
Džanan Musa,Džanan Musa,Brooklyn Nets,2019,"$1,911,600"
Džanan Musa,Džanan Musa,Brooklyn Nets,2020,"$2,002,800"
Džanan Musa,Džanan Musa,Brooklyn Nets,2021,"$3,615,054"
Mike Muscala,Mike Muscala,Oklahoma City Thunder,2019,"$2,028,594"
Mike Muscala,Mike Muscala,Oklahoma City Thunder,2020,"$2,283,034"
Sviatoslav Mykhailiuk,Sviatoslav Mykhailiuk,Detroit Pistons,2019,"$1,416,852"
Sviatoslav Mykhailiuk,Sviatoslav Mykhailiuk,Detroit Pistons,2020,"$1,663,861"
Abdel Nader,Abdel Nader,Oklahoma City Thunder,2019,"$1,618,520"
Abdel Nader,Abdel Nader,Oklahoma City Thunder,2020,"$1,752,950"
Larry Nance Jr.,Larry Nance Jr.,Cleveland Cavaliers,2019,"$12,727,273"
Larry Nance Jr.,Larry Nance Jr.,Cleveland Cavaliers,2020,"$11,709,091"
Larry Nance Jr.,Larry Nance Jr.,Cleveland Cavaliers,2021,"$10,690,909"
Larry Nance Jr.,Larry Nance Jr.,Cleveland Cavaliers,2022,"$9,672,727"
Shabazz Napier,Shabazz Napier,Washington Wizards,2019,"$1,882,867"
Raul Neto,Raul Neto,Philadelphia 76ers,2019,"$1,737,145"
Malik Newman,Malik Newman,Cleveland Cavaliers,2019,"$50,752"
Georges Niang,Georges Niang,Utah Jazz,2019,"$1,678,854"
Georges Niang,Georges Niang,Utah Jazz,2020,"$1,783,557"
Andrew Nicholson,Andrew Nicholson,Portland Trail Blazers,2019,"$2,844,429"
Andrew Nicholson,Andrew Nicholson,Portland Trail Blazers,2020,"$2,844,429"
Andrew Nicholson,Andrew Nicholson,Portland Trail Blazers,2021,"$2,844,429"
Andrew Nicholson,Andrew Nicholson,Portland Trail Blazers,2022,"$2,844,429"
Andrew Nicholson,Andrew Nicholson,Portland Trail Blazers,2023,"$2,844,429"
Joakim Noah,Joakim Noah,Los Angeles Clippers,2019,"$144,901"
Nerlens Noel,Nerlens Noel,Oklahoma City Thunder,2019,"$2,028,594"
Zach Norvell,Zach Norvell,Golden State Warriors,2019,"$50,752"
Jaylen Nowell,Jaylen Nowell,Minnesota Timberwolves,2019,"$1,400,000"
Jaylen Nowell,Jaylen Nowell,Minnesota Timberwolves,2020,"$1,517,981"
Jaylen Nowell,Jaylen Nowell,Minnesota Timberwolves,2021,"$1,782,621"
Jaylen Nowell,Jaylen Nowell,Minnesota Timberwolves,2022,"$1,930,681"
Frank Ntilikina,Frank Ntilikina,New York Knicks,2019,"$4,855,800"
Frank Ntilikina,Frank Ntilikina,New York Knicks,2020,"$6,176,578"
Kendrick Nunn,Kendrick Nunn,Miami Heat,2019,"$1,416,852"
Kendrick Nunn,Kendrick Nunn,Miami Heat,2020,"$1,663,861"
Jusuf Nurkić,Jusuf Nurkić,Portland Trail Blazers,2019,"$12,000,000"
Jusuf Nurkić,Jusuf Nurkić,Portland Trail Blazers,2020,"$12,000,000"
Jusuf Nurkić,Jusuf Nurkić,Portland Trail Blazers,2021,"$12,000,000"
David Nwaba,David Nwaba,Brooklyn Nets,2019,"$1,678,854"
Royce O'Neale,Royce O'Neale,Utah Jazz,2019,"$1,618,520"
Royce O'Neale,Royce O'Neale,Utah Jazz,2020,"$8,035,714"
Royce O'Neale,Royce O'Neale,Utah Jazz,2021,"$8,678,571"
Royce O'Neale,Royce O'Neale,Utah Jazz,2022,"$9,321,429"
Royce O'Neale,Royce O'Neale,Utah Jazz,2023,"$9,964,286"
Kyle O'Quinn,Kyle O'Quinn,Philadelphia 76ers,2019,"$2,028,594"
Semi Ojeleye,Semi Ojeleye,Boston Celtics,2019,"$1,618,520"
Semi Ojeleye,Semi Ojeleye,Boston Celtics,2020,"$1,752,950"
Jahlil Okafor,Jahlil Okafor,New Orleans Pelicans,2019,"$1,702,486"
Elie Okobo,Elie Okobo,Phoenix Suns,2019,"$1,416,852"
Elie Okobo,Elie Okobo,Phoenix Suns,2020,"$1,663,861"
Elie Okobo,Elie Okobo,Phoenix Suns,2021,"$1,802,057"
Josh Okogie,Josh Okogie,Minnesota Timberwolves,2019,"$2,530,680"
Josh Okogie,Josh Okogie,Minnesota Timberwolves,2020,"$2,651,040"
Josh Okogie,Josh Okogie,Minnesota Timberwolves,2021,"$4,087,904"
KZ Okpala,KZ Okpala,Miami Heat,2019,"$898,310"
KZ Okpala,KZ Okpala,Miami Heat,2020,"$1,517,981"
KZ Okpala,KZ Okpala,Miami Heat,2021,"$1,782,621"
Victor Oladipo,Victor Oladipo,Indiana Pacers,2019,"$21,000,000"
Victor Oladipo,Victor Oladipo,Indiana Pacers,2020,"$21,000,000"
Kelly Olynyk,Kelly Olynyk,Miami Heat,2019,"$11,667,885"
Kelly Olynyk,Kelly Olynyk,Miami Heat,2020,"$12,198,243"
Miye Oni,Miye Oni,Utah Jazz,2019,"$898,310"
Miye Oni,Miye Oni,Utah Jazz,2020,"$1,517,981"
Miye Oni,Miye Oni,Utah Jazz,2021,"$1,782,621"
Cedi Osman,Cedi Osman,Cleveland Cavaliers,2019,"$2,907,143"
Cedi Osman,Cedi Osman,Cleveland Cavaliers,2020,"$8,750,000"
Cedi Osman,Cedi Osman,Cleveland Cavaliers,2021,"$8,050,000"
Cedi Osman,Cedi Osman,Cleveland Cavaliers,2022,"$7,350,000"
Cedi Osman,Cedi Osman,Cleveland Cavaliers,2023,"$6,650,000"
Kelly Oubre Jr.,Kelly Oubre Jr.,Phoenix Suns,2019,"$15,625,000"
Kelly Oubre Jr.,Kelly Oubre Jr.,Phoenix Suns,2020,"$14,375,000"
Jeremy Pargo,Jeremy Pargo,Golden State Warriors,2019,"$91,557"
Jabari Parker,Jabari Parker,Sacramento Kings,2019,"$6,500,000"
Jabari Parker,Jabari Parker,Sacramento Kings,2020,"$6,500,000"
Chandler Parsons,Chandler Parsons,Atlanta Hawks,2019,"$25,102,511"
Eric Paschall,Eric Paschall,Golden State Warriors,2019,"$898,310"
Eric Paschall,Eric Paschall,Golden State Warriors,2020,"$1,517,981"
Eric Paschall,Eric Paschall,Golden State Warriors,2021,"$1,782,621"
Anžejs Pasečņiks,Anžejs Pasečņiks,Washington Wizards,2019,"$482,144"
Patrick Patterson,Patrick Patterson,Los Angeles Clippers,2019,"$2,331,593"
Justin Patton,Justin Patton,Dallas Mavericks,2019,"$1,620,564"
Chris Paul,Chris Paul,Oklahoma City Thunder,2019,"$38,506,482"
Chris Paul,Chris Paul,Oklahoma City Thunder,2020,"$41,358,814"
Chris Paul,Chris Paul,Oklahoma City Thunder,2021,"$44,211,146"
Cameron Payne,Cameron Payne,Toronto Raptors,2019,"$150,000"
Elfrid Payton,Elfrid Payton,New York Knicks,2019,"$8,000,000"
Elfrid Payton,Elfrid Payton,New York Knicks,2020,"$8,000,000"
Gary Payton II,Gary Payton II,Washington Wizards,2019,"$1,090,781"
Norvel Pelle,Norvel Pelle,Philadelphia 76ers,2019,"$350,189"
Theo Pinson,Theo Pinson,Brooklyn Nets,2019,"$1,445,697"
Theo Pinson,Theo Pinson,Brooklyn Nets,2020,"$1,701,593"
Mason Plumlee,Mason Plumlee,Denver Nuggets,2019,"$14,041,096"
Miles Plumlee,Miles Plumlee,Memphis Grizzlies,2019,"$12,500,000"
Vincent Poirier,Vincent Poirier,Boston Celtics,2019,"$2,505,793"
Vincent Poirier,Vincent Poirier,Boston Celtics,2020,"$2,619,207"
Jakob Pöltl,Jakob Pöltl,San Antonio Spurs,2019,"$3,754,886"
Jordan Poole,Jordan Poole,Golden State Warriors,2019,"$1,964,760"
Jordan Poole,Jordan Poole,Golden State Warriors,2020,"$2,063,280"
Jordan Poole,Jordan Poole,Golden State Warriors,2021,"$2,161,440"
Jordan Poole,Jordan Poole,Golden State Warriors,2022,"$3,901,399"
Kevin Porter Jr.,Kevin Porter Jr.,Cleveland Cavaliers,2019,"$1,290,960"
Kevin Porter Jr.,Kevin Porter Jr.,Cleveland Cavaliers,2020,"$2,033,160"
Kevin Porter Jr.,Kevin Porter Jr.,Cleveland Cavaliers,2021,"$2,130,240"
Kevin Porter Jr.,Kevin Porter Jr.,Cleveland Cavaliers,2022,"$3,845,083"
Michael Porter Jr.,Michael Porter Jr.,Denver Nuggets,2019,"$3,389,400"
Michael Porter Jr.,Michael Porter Jr.,Denver Nuggets,2020,"$3,550,800"
Michael Porter Jr.,Michael Porter Jr.,Denver Nuggets,2021,"$5,258,735"
Otto Porter,Otto Porter,Chicago Bulls,2019,"$27,250,576"
Otto Porter,Otto Porter,Chicago Bulls,2020,"$28,489,239"
Bobby Portis,Bobby Portis,New York Knicks,2019,"$15,000,000"
Bobby Portis,Bobby Portis,New York Knicks,2020,"$15,750,000"
Kristaps Porziņģis,Kristaps Porziņģis,Dallas Mavericks,2019,"$27,285,000"
Kristaps Porziņģis,Kristaps Porziņģis,Dallas Mavericks,2020,"$29,467,800"
Kristaps Porziņģis,Kristaps Porziņģis,Dallas Mavericks,2021,"$31,650,600"
Kristaps Porziņģis,Kristaps Porziņģis,Dallas Mavericks,2022,"$33,833,400"
Kristaps Porziņģis,Kristaps Porziņģis,Dallas Mavericks,2023,"$36,016,200"
Dwight Powell,Dwight Powell,Dallas Mavericks,2019,"$10,259,375"
Dwight Powell,Dwight Powell,Dallas Mavericks,2020,"$10,185,185"
Dwight Powell,Dwight Powell,Dallas Mavericks,2021,"$11,000,000"
Dwight Powell,Dwight Powell,Dallas Mavericks,2022,"$11,814,815"
Norman Powell,Norman Powell,Toronto Raptors,2019,"$10,116,576"
Norman Powell,Norman Powell,Toronto Raptors,2020,"$10,865,952"
Norman Powell,Norman Powell,Toronto Raptors,2021,"$11,615,328"
Ivan Rabb,Ivan Rabb,Memphis Grizzlies,2019,"$371,758"
Chasson Randle,Chasson Randle,Golden State Warriors,2019,"$91,557"
Julius Randle,Julius Randle,New York Knicks,2019,"$18,000,000"
Julius Randle,Julius Randle,New York Knicks,2020,"$18,900,000"
Julius Randle,Julius Randle,New York Knicks,2021,"$19,800,000"
Cam Reddish,Cam Reddish,Atlanta Hawks,2019,"$4,245,720"
Cam Reddish,Cam Reddish,Atlanta Hawks,2020,"$4,458,000"
Cam Reddish,Cam Reddish,Atlanta Hawks,2021,"$4,670,160"
Cam Reddish,Cam Reddish,Atlanta Hawks,2022,"$5,954,454"
J.J. Redick,J.J. Redick,New Orleans Pelicans,2019,"$13,486,300"
J.J. Redick,J.J. Redick,New Orleans Pelicans,2020,"$13,013,700"
Naz Reid,Naz Reid,Minnesota Timberwolves,2019,"$898,310"
Naz Reid,Naz Reid,Minnesota Timberwolves,2020,"$1,517,981"
Naz Reid,Naz Reid,Minnesota Timberwolves,2021,"$1,782,621"
Naz Reid,Naz Reid,Minnesota Timberwolves,2022,"$1,930,681"
Josh Richardson,Josh Richardson,Philadelphia 76ers,2019,"$10,100,000"
Josh Richardson,Josh Richardson,Philadelphia 76ers,2020,"$10,800,000"
Josh Richardson,Josh Richardson,Philadelphia 76ers,2021,"$11,600,000"
Austin Rivers,Austin Rivers,Houston Rockets,2019,"$2,174,318"
Austin Rivers,Austin Rivers,Houston Rockets,2020,"$2,369,663"
Duncan Robinson,Duncan Robinson,Miami Heat,2019,"$1,416,852"
Duncan Robinson,Duncan Robinson,Miami Heat,2020,"$1,663,861"
Glenn Robinson III,Glenn Robinson III,Philadelphia 76ers,2019,"$1,882,867"
Glenn Robinson III,Glenn Robinson III,Philadelphia 76ers,2020,"$2,071,978"
Jerome Robinson,Jerome Robinson,Washington Wizards,2019,"$3,567,720"
Jerome Robinson,Jerome Robinson,Washington Wizards,2020,"$3,737,520"
Jerome Robinson,Jerome Robinson,Washington Wizards,2021,"$5,340,916"
Justin Robinson,Justin Robinson,Washington Wizards,2019,"$395,866"
Mitchell Robinson,Mitchell Robinson,New York Knicks,2019,"$1,559,712"
Mitchell Robinson,Mitchell Robinson,New York Knicks,2020,"$1,663,861"
Mitchell Robinson,Mitchell Robinson,New York Knicks,2021,"$1,802,057"
Isaiah Roby,Isaiah Roby,Oklahoma City Thunder,2019,"$1,500,000"
Isaiah Roby,Isaiah Roby,Oklahoma City Thunder,2020,"$1,517,981"
Isaiah Roby,Isaiah Roby,Oklahoma City Thunder,2021,"$1,782,621"
Isaiah Roby,Isaiah Roby,Oklahoma City Thunder,2022,"$1,930,681"
Rajon Rondo,Rajon Rondo,Los Angeles Lakers,2019,"$2,564,753"
Rajon Rondo,Rajon Rondo,Los Angeles Lakers,2020,"$2,619,605"
Derrick Rose,Derrick Rose,Detroit Pistons,2019,"$7,317,073"
Derrick Rose,Derrick Rose,Detroit Pistons,2020,"$7,682,927"
Terrence Ross,Terrence Ross,Orlando Magic,2019,"$12,500,000"
Terrence Ross,Terrence Ross,Orlando Magic,2020,"$13,500,000"
Terrence Ross,Terrence Ross,Orlando Magic,2021,"$12,500,000"
Terrence Ross,Terrence Ross,Orlando Magic,2022,"$11,500,000"
Terry Rozier,Terry Rozier,Charlotte Hornets,2019,"$19,894,737"
Terry Rozier,Terry Rozier,Charlotte Hornets,2020,"$18,900,000"
Terry Rozier,Terry Rozier,Charlotte Hornets,2021,"$17,905,263"
Ricky Rubio,Ricky Rubio,Phoenix Suns,2019,"$16,190,476"
Ricky Rubio,Ricky Rubio,Phoenix Suns,2020,"$17,000,000"
Ricky Rubio,Ricky Rubio,Phoenix Suns,2021,"$17,809,524"
D'Angelo Russell,D'Angelo Russell,Minnesota Timberwolves,2019,"$27,285,000"
D'Angelo Russell,D'Angelo Russell,Minnesota Timberwolves,2020,"$28,649,250"
D'Angelo Russell,D'Angelo Russell,Minnesota Timberwolves,2021,"$30,013,500"
D'Angelo Russell,D'Angelo Russell,Minnesota Timberwolves,2022,"$31,377,750"
Domantas Sabonis,Domantas Sabonis,Indiana Pacers,2019,"$3,529,555"
Domantas Sabonis,Domantas Sabonis,Indiana Pacers,2020,"$17,187,500"
Domantas Sabonis,Domantas Sabonis,Indiana Pacers,2021,"$18,562,500"
Domantas Sabonis,Domantas Sabonis,Indiana Pacers,2022,"$19,937,500"
Domantas Sabonis,Domantas Sabonis,Indiana Pacers,2023,"$21,312,500"
Luka Šamanić,Luka Šamanić,San Antonio Spurs,2019,"$2,689,920"
Luka Šamanić,Luka Šamanić,San Antonio Spurs,2020,"$2,824,320"
Luka Šamanić,Luka Šamanić,San Antonio Spurs,2021,"$2,959,080"
Luka Šamanić,Luka Šamanić,San Antonio Spurs,2022,"$4,556,983"
JaKarr Sampson,JaKarr Sampson,Indiana Pacers,2019,"$1,737,145"
Dario Šarić,Dario Šarić,Phoenix Suns,2019,"$3,481,986"
Tomáš Satoranský,Tomáš Satoranský,Chicago Bulls,2019,"$10,000,000"
Tomáš Satoranský,Tomáš Satoranský,Chicago Bulls,2020,"$10,000,000"
Tomáš Satoranský,Tomáš Satoranský,Chicago Bulls,2021,"$10,000,000"
Admiral Schofield,Admiral Schofield,Washington Wizards,2019,"$898,310"
Admiral Schofield,Admiral Schofield,Washington Wizards,2020,"$1,517,981"
Admiral Schofield,Admiral Schofield,Washington Wizards,2021,"$1,782,621"
Dennis Schröder,Dennis Schröder,Oklahoma City Thunder,2019,"$15,500,000"
Dennis Schröder,Dennis Schröder,Oklahoma City Thunder,2020,"$15,500,000"
Mike Scott,Mike Scott,Philadelphia 76ers,2019,"$4,767,000"
Mike Scott,Mike Scott,Philadelphia 76ers,2020,"$5,005,350"
Thabo Sefolosha,Thabo Sefolosha,Houston Rockets,2019,"$2,564,753"
Collin Sexton,Collin Sexton,Cleveland Cavaliers,2019,"$4,764,960"
Collin Sexton,Collin Sexton,Cleveland Cavaliers,2020,"$4,991,880"
Collin Sexton,Collin Sexton,Cleveland Cavaliers,2021,"$6,349,671"
Landry Shamet,Landry Shamet,Los Angeles Clippers,2019,"$1,995,120"
Landry Shamet,Landry Shamet,Los Angeles Clippers,2020,"$2,090,040"
Landry Shamet,Landry Shamet,Los Angeles Clippers,2021,"$3,768,342"
Iman Shumpert,Iman Shumpert,Brooklyn Nets,2019,"$419,443"
Pascal Siakam,Pascal Siakam,Toronto Raptors,2019,"$2,351,839"
Pascal Siakam,Pascal Siakam,Toronto Raptors,2020,"$29,000,000"
Pascal Siakam,Pascal Siakam,Toronto Raptors,2021,"$31,320,000"
Pascal Siakam,Pascal Siakam,Toronto Raptors,2022,"$33,640,000"
Pascal Siakam,Pascal Siakam,Toronto Raptors,2023,"$35,960,000"
Chris Silva,Chris Silva,Miami Heat,2019,"$466,918"
Chris Silva,Chris Silva,Miami Heat,2020,"$1,517,981"
Chris Silva,Chris Silva,Miami Heat,2021,"$1,782,621"
Ben Simmons,Ben Simmons,Philadelphia 76ers,2019,"$8,113,930"
Ben Simmons,Ben Simmons,Philadelphia 76ers,2020,"$29,250,000"
Ben Simmons,Ben Simmons,Philadelphia 76ers,2021,"$31,590,000"
Ben Simmons,Ben Simmons,Philadelphia 76ers,2022,"$33,930,000"
Ben Simmons,Ben Simmons,Philadelphia 76ers,2023,"$36,270,000"
Ben Simmons,Ben Simmons,Philadelphia 76ers,2024,"$38,610,000"
Jonathon Simmons,Jonathon Simmons,Washington Wizards,2019,"$1,000,000"
Anfernee Simons,Anfernee Simons,Portland Trail Blazers,2019,"$2,149,560"
Anfernee Simons,Anfernee Simons,Portland Trail Blazers,2020,"$2,252,040"
Anfernee Simons,Anfernee Simons,Portland Trail Blazers,2021,"$3,938,818"
Kyle Singler,Kyle Singler,Oklahoma City Thunder,2019,"$999,200"
Kyle Singler,Kyle Singler,Oklahoma City Thunder,2020,"$999,200"
Kyle Singler,Kyle Singler,Oklahoma City Thunder,2021,"$999,200"
Kyle Singler,Kyle Singler,Oklahoma City Thunder,2022,"$999,200"
Alen Smailagić,Alen Smailagić,Golden State Warriors,2019,"$898,310"
Alen Smailagić,Alen Smailagić,Golden State Warriors,2020,"$1,517,981"
Alen Smailagić,Alen Smailagić,Golden State Warriors,2021,"$1,782,621"
Alen Smailagić,Alen Smailagić,Golden State Warriors,2022,"$1,930,681"
Marcus Smart,Marcus Smart,Boston Celtics,2019,"$12,553,471"
Marcus Smart,Marcus Smart,Boston Celtics,2020,"$13,446,428"
Marcus Smart,Marcus Smart,Boston Celtics,2021,"$14,339,285"
Dennis Smith Jr.,Dennis Smith Jr.,New York Knicks,2019,"$4,463,640"
Dennis Smith Jr.,Dennis Smith Jr.,New York Knicks,2020,"$5,686,677"
Ish Smith,Ish Smith,Washington Wizards,2019,"$5,853,659"
Ish Smith,Ish Smith,Washington Wizards,2020,"$6,146,341"
J.R. Smith,J.R. Smith,Cleveland Cavaliers,2019,"$1,456,667"
J.R. Smith,J.R. Smith,Cleveland Cavaliers,2020,"$1,456,667"
J.R. Smith,J.R. Smith,Cleveland Cavaliers,2021,"$1,456,666"
Zhaire Smith,Zhaire Smith,Philadelphia 76ers,2019,"$3,058,800"
Zhaire Smith,Zhaire Smith,Philadelphia 76ers,2020,"$3,204,600"
Zhaire Smith,Zhaire Smith,Philadelphia 76ers,2021,"$4,915,856"
Tony Snell,Tony Snell,Detroit Pistons,2019,"$11,392,857"
Tony Snell,Tony Snell,Detroit Pistons,2020,"$12,178,571"
Omari Spellman,Omari Spellman,Minnesota Timberwolves,2019,"$1,897,800"
Omari Spellman,Omari Spellman,Minnesota Timberwolves,2020,"$1,988,280"
Omari Spellman,Omari Spellman,Minnesota Timberwolves,2021,"$3,588,845"
Max Strus,Max Strus,Boston Celtics,2019,"$415,414"
Edmond Sumner,Edmond Sumner,Indiana Pacers,2019,"$2,000,000"
Edmond Sumner,Edmond Sumner,Indiana Pacers,2020,"$2,160,000"
Edmond Sumner,Edmond Sumner,Indiana Pacers,2021,"$2,320,000"
Caleb Swanigan,Caleb Swanigan,Portland Trail Blazers,2019,"$2,033,160"
Jayson Tatum,Jayson Tatum,Boston Celtics,2019,"$7,830,000"
Jayson Tatum,Jayson Tatum,Boston Celtics,2020,"$9,897,120"
Isaiah Taylor,Isaiah Taylor,Toronto Raptors,2019,"$50,000"
Jeff Teague,Jeff Teague,Atlanta Hawks,2019,"$19,000,000"
Garrett Temple,Garrett Temple,Brooklyn Nets,2019,"$4,767,000"
Garrett Temple,Garrett Temple,Brooklyn Nets,2020,"$5,005,350"
Daniel Theis,Daniel Theis,Boston Celtics,2019,"$5,000,000"
Daniel Theis,Daniel Theis,Boston Celtics,2020,"$5,000,000"
Isaiah Thomas,Isaiah Thomas,Los Angeles Clippers,2019,"$2,320,044"
Khyri Thomas,Khyri Thomas,Detroit Pistons,2019,"$838,464"
Khyri Thomas,Khyri Thomas,Detroit Pistons,2020,"$1,663,861"
Matt Thomas,Matt Thomas,Toronto Raptors,2019,"$898,310"
Matt Thomas,Matt Thomas,Toronto Raptors,2020,"$1,517,981"
Matt Thomas,Matt Thomas,Toronto Raptors,2021,"$1,782,621"
Hollis Thompson,Hollis Thompson,Sacramento Kings,2019,"$50,000"
Klay Thompson,Klay Thompson,Golden State Warriors,2019,"$32,742,000"
Klay Thompson,Klay Thompson,Golden State Warriors,2020,"$35,361,360"
Klay Thompson,Klay Thompson,Golden State Warriors,2021,"$37,980,720"
Klay Thompson,Klay Thompson,Golden State Warriors,2022,"$40,600,080"
Klay Thompson,Klay Thompson,Golden State Warriors,2023,"$43,219,440"
Tristan Thompson,Tristan Thompson,Cleveland Cavaliers,2019,"$18,539,130"
Matisse Thybulle,Matisse Thybulle,Philadelphia 76ers,2019,"$2,582,160"
Matisse Thybulle,Matisse Thybulle,Philadelphia 76ers,2020,"$2,711,280"
Matisse Thybulle,Matisse Thybulle,Philadelphia 76ers,2021,"$2,840,160"
Matisse Thybulle,Matisse Thybulle,Philadelphia 76ers,2022,"$4,379,527"
Anthony Tolliver,Anthony Tolliver,Memphis Grizzlies,2019,"$144,901"
Juan Toscano-Anderson,Juan Toscano-Anderson,Golden State Warriors,2019,"$350,189"
Juan Toscano-Anderson,Juan Toscano-Anderson,Golden State Warriors,2020,"$1,517,981"
Juan Toscano-Anderson,Juan Toscano-Anderson,Golden State Warriors,2021,"$1,782,621"
Karl-Anthony Towns,Karl-Anthony Towns,Minnesota Timberwolves,2019,"$27,250,000"
Karl-Anthony Towns,Karl-Anthony Towns,Minnesota Timberwolves,2020,"$29,430,000"
Karl-Anthony Towns,Karl-Anthony Towns,Minnesota Timberwolves,2021,"$31,610,000"
Karl-Anthony Towns,Karl-Anthony Towns,Minnesota Timberwolves,2022,"$33,790,000"
Karl-Anthony Towns,Karl-Anthony Towns,Minnesota Timberwolves,2023,"$35,970,000"
Gary Trent Jr.,Gary Trent Jr.,Portland Trail Blazers,2019,"$1,416,852"
Gary Trent Jr.,Gary Trent Jr.,Portland Trail Blazers,2020,"$1,663,861"
Allonzo Trier,Allonzo Trier,New York Knicks,2019,"$3,551,100"
P.J. Tucker,P.J. Tucker,Houston Rockets,2019,"$8,349,039"
P.J. Tucker,P.J. Tucker,Houston Rockets,2020,"$7,969,537"
Rayjon Tucker,Rayjon Tucker,Utah Jazz,2019,"$578,573"
Rayjon Tucker,Rayjon Tucker,Utah Jazz,2020,"$1,517,981"
Evan Turner,Evan Turner,Minnesota Timberwolves,2019,"$18,606,557"
Myles Turner,Myles Turner,Indiana Pacers,2019,"$18,000,000"
Myles Turner,Myles Turner,Indiana Pacers,2020,"$18,000,000"
Myles Turner,Myles Turner,Indiana Pacers,2021,"$18,000,000"
Myles Turner,Myles Turner,Indiana Pacers,2022,"$18,000,000"
Tyler Ulis,Tyler Ulis,Sacramento Kings,2019,"$50,000"
Jarrod Uthoff,Jarrod Uthoff,Memphis Grizzlies,2019,"$81,678"
Jonas Valančiūnas,Jonas Valančiūnas,Memphis Grizzlies,2019,"$16,000,000"
Jonas Valančiūnas,Jonas Valančiūnas,Memphis Grizzlies,2020,"$15,000,000"
Jonas Valančiūnas,Jonas Valančiūnas,Memphis Grizzlies,2021,"$14,000,000"
Denzel Valentine,Denzel Valentine,Chicago Bulls,2019,"$3,377,569"
Fred VanVleet,Fred VanVleet,Toronto Raptors,2019,"$9,000,000"
Jarred Vanderbilt,Jarred Vanderbilt,Minnesota Timberwolves,2019,"$1,416,852"
Jarred Vanderbilt,Jarred Vanderbilt,Minnesota Timberwolves,2020,"$1,663,861"
Noah Vonleh,Noah Vonleh,Denver Nuggets,2019,"$2,000,000"
Nikola Vučević,Nikola Vučević,Orlando Magic,2019,"$28,000,000"
Nikola Vučević,Nikola Vučević,Orlando Magic,2020,"$26,000,000"
Nikola Vučević,Nikola Vučević,Orlando Magic,2021,"$24,000,000"
Nikola Vučević,Nikola Vučević,Orlando Magic,2022,"$22,000,000"
Moritz Wagner,Moritz Wagner,Washington Wizards,2019,"$2,063,520"
Moritz Wagner,Moritz Wagner,Washington Wizards,2020,"$2,161,920"
Moritz Wagner,Moritz Wagner,Washington Wizards,2021,"$3,893,618"
Dion Waiters,Dion Waiters,Los Angeles Lakers,2019,"$503,656"
Kemba Walker,Kemba Walker,Boston Celtics,2019,"$32,742,000"
Kemba Walker,Kemba Walker,Boston Celtics,2020,"$34,379,100"
Kemba Walker,Kemba Walker,Boston Celtics,2021,"$36,016,200"
Kemba Walker,Kemba Walker,Boston Celtics,2022,"$37,653,300"
Lonnie Walker,Lonnie Walker,San Antonio Spurs,2019,"$2,760,480"
Lonnie Walker,Lonnie Walker,San Antonio Spurs,2020,"$2,892,000"
Lonnie Walker,Lonnie Walker,San Antonio Spurs,2021,"$4,447,896"
John Wall,John Wall,Washington Wizards,2019,"$37,800,000"
John Wall,John Wall,Washington Wizards,2020,"$40,824,000"
John Wall,John Wall,Washington Wizards,2021,"$43,848,000"
John Wall,John Wall,Washington Wizards,2022,"$46,872,000"
Taurean Prince,Taurean Prince,Brooklyn Nets,2019,"$3,481,986"
Taurean Prince,Taurean Prince,Brooklyn Nets,2020,"$13,942,308"
Taurean Prince,Taurean Prince,Brooklyn Nets,2021,"$15,057,692"
Derrick Walton,Derrick Walton,Atlanta Hawks,2019,"$1,445,697"
Brad Wanamaker,Brad Wanamaker,Boston Celtics,2019,"$1,445,697"
T.J. Warren,T.J. Warren,Indiana Pacers,2019,"$10,810,000"
T.J. Warren,T.J. Warren,Indiana Pacers,2020,"$11,750,000"
