Terry Rozier,totals.2019,24,BOS,NBA,PG,9,0,162,19,59,0.322,8,34,0.235,11,25,0.44,0.39,12,16,0.75,4,35,39,17,4,2,10,15,58
Ricky Rubio,totals.2018,27,UTA,NBA,PG,6,6,181,28,79,0.354,10,32,0.313,18,47,0.383,0.418,18,23,0.783,5,39,44,42,8,3,18,13,84
Ricky Rubio,totals.2019,28,UTA,NBA,PG,5,5,168,28,66,0.424,4,20,0.2,24,46,0.522,0.455,17,20,0.85,3,13,16,43,12,1,15,14,77
D'Angelo Russell,totals.2019,22,BRK,NBA,PG,5,5,148,37,103,0.359,12,37,0.324,25,66,0.379,0.417,11,13,0.846,2,16,18,18,7,1,14,12,97
Domantas Sabonis,totals.2017,20,OKC,NBA,PF,2,0,6,0,3,0,0,1,0,0,2,0,0,4,4,1,0,2,2,0,1,1,0,4,4
Domantas Sabonis,totals.2018,21,IND,NBA,C,7,0,166,36,62,0.581,1,7,0.143,35,55,0.636,0.589,14,18,0.778,14,18,32,5,1,2,7,22,87
Domantas Sabonis,totals.2019,22,IND,NBA,C,4,0,96,12,29,0.414,1,4,0.25,11,25,0.44,0.431,9,14,0.643,7,22,29,16,3,1,5,12,34
Dario Šarić,totals.2018,23,PHI,NBA,PF,10,10,329,59,140,0.421,20,52,0.385,39,88,0.443,0.493,34,40,0.85,32,41,73,35,10,4,15,28,172
Tomáš Satoranský,totals.2017,25,WAS,NBA,SG,10,0,36,3,6,0.5,0,0,,3,6,0.5,0.5,2,5,0.4,1,4,5,6,1,0,2,4,8
Tomáš Satoranský,totals.2018,26,WAS,NBA,SG,6,0,60,2,13,0.154,0,3,0,2,10,0.2,0.154,3,4,0.75,5,4,9,3,0,0,3,4,7
Dennis Schröder,totals.2014,20,ATL,NBA,PG,2,0,7,2,2,1,1,1,1,1,1,1,1.25,0,0,,0,2,2,0,0,0,0,1,5
Dennis Schröder,totals.2015,21,ATL,NBA,PG,16,0,290,56,145,0.386,8,34,0.235,48,111,0.432,0.414,24,28,0.857,5,24,29,62,9,0,27,28,144
Dennis Schröder,totals.2016,22,ATL,NBA,PG,10,0,191,47,104,0.452,12,35,0.343,35,69,0.507,0.51,11,13,0.846,6,13,19,36,4,1,21,24,117
Dennis Schröder,totals.2017,23,ATL,NBA,PG,6,6,211,50,110,0.455,17,40,0.425,33,70,0.471,0.532,31,37,0.838,4,10,14,46,6,0,10,19,148
