Furkan Korkmaz,2019,21,PHI,NBA,SG,48,679,,13%,71%,16%,,4.2,1.5,11,8,29,2,16,7,126,5,9
Furkan Korkmaz,2020,22,PHI,NBA,SG,64,1398,1%,41%,55%,2%,,2.4,0.5,24,9,41,4,29,13,164,7,8
Luke Kornet,2018,22,NYK,NBA,PF,20,326,,,,20%,80%,-13,-9.9,7,5,16,0,6,3,60,3,3
Luke Kornet,2019,23,NYK,NBA,PF,46,784,,,,33%,67%,-4.1,6.4,18,5,31,0,17,7,126,2,6
Luke Kornet,2020,24,CHI,NBA,C,36,559,,,,,100%,-5,-2,6,2,35,4,13,3,75,2,6
Kyle Korver,2004,22,PHI,NBA,SF,74,882,,3%,72%,25%,,-1.5,1.4,25,11,54,3,6,,84,1,16
Kyle Korver,2005,23,PHI,NBA,SF,82,2667,,1%,98%,1%,,0.5,4.1,69,23,152,5,14,,387,2,15
Kyle Korver,2006,24,PHI,NBA,SF,82,2563,,5%,75%,19%,,-2.3,-1,47,29,130,11,19,32,350,4,20
Kyle Korver,2007,25,PHI,NBA,SF,74,2288,,1%,58%,41%,,-4.7,-3.5,44,36,92,23,53,21,223,9,31
Kyle Korver,2008,26,TOT,NBA,SG-PF,75,1732,,57%,25%,18%,,7.1,4.1,37,19,103,10,22,24,219,7,13
Kyle Korver,2008,26,PHI,NBA,PF,25,657,,6%,46%,48%,,-0.3,-0.6,12,9,32,3,8,3,72,3,11
Kyle Korver,2008,26,UTA,NBA,SG,50,1075,,88%,12%,,,11.6,5.6,25,10,71,7,14,21,147,4,2
Kyle Korver,2009,27,UTA,NBA,SF,78,1874,,60%,36%,3%,,4.2,2.6,45,27,95,10,15,33,282,3,16
Kyle Korver,2010,28,UTA,NBA,SG,52,952,,64%,35%,1%,,11,7.2,27,5,44,4,12,5,189,3,5
Kyle Korver,2011,29,CHI,NBA,SG,82,1649,,93%,7%,,,8.1,-0.2,40,9,96,4,8,8,265,1,10
Kyle Korver,2012,30,CHI,NBA,SG,65,1469,,90%,10%,,,10.2,1.1,29,17,60,3,7,5,239,2,7
Kyle Korver,2013,31,ATL,NBA,SF,74,2259,,22%,78%,,,3.9,8,48,14,99,6,10,8,325,3,12
Kyle Korver,2014,32,ATL,NBA,SG,71,2408,,68%,31%,,,3,8.5,59,26,87,9,21,5,467,11,13
Kyle Korver,2015,33,ATL,NBA,SG,75,2418,,75%,25%,,,11,13.7,75,16,79,6,26,6,428,7,12
Kyle Korver,2016,34,ATL,NBA,SG,80,2401,,84%,16%,,,5.5,4.6,59,16,100,10,11,4,373,5,12
Kyle Korver,2017,35,TOT,NBA,SG,67,1753,3%,65%,29%,3%,,-5.9,-9,41,17,61,6,10,8,252,3,10
Kyle Korver,2017,35,ATL,NBA,SG,32,894,1%,75%,24%,,,-8,-8.8,25,11,23,2,7,2,165,3,3
Kyle Korver,2017,35,CLE,NBA,SG,35,859,6%,56%,34%,5%,,-3.7,-8.9,16,6,38,4,3,6,87,0,7
Kyle Korver,2018,36,CLE,NBA,SG,73,1574,6%,61%,32%,1%,,7.4,10.7,28,9,62,10,12,5,196,4,17
Kyle Korver,2019,37,TOT,NBA,SG-PF,70,1334,7%,55%,25%,13%,,3.7,7.1,36,9,45,11,18,9,188,6,18
Kyle Korver,2019,37,CLE,NBA,PF,16,251,,,32%,68%,,-9.7,0.4,12,2,8,3,3,4,35,1,2
Kyle Korver,2019,37,UTA,NBA,SG,54,1083,8%,68%,24%,,,6.7,1.8,24,7,37,8,15,5,153,5,16
Kyle Korver,2020,38,MIL,NBA,SF,50,833,,20%,64%,16%,,8.1,-4.3,25,4,35,6,9,8,137,2,4
Kosta Koufos,2009,19,UTA,NBA,C,48,565,,,,7%,93%,-2,-5.6,8,9,37,4,22,4,41,5,10
Kosta Koufos,2010,20,UTA,NBA,C,36,172,,,,32%,68%,-15.5,-22.1,5,4,15,3,8,0,13,3,7
Kosta Koufos,2011,21,TOT,NBA,C,50,434,,,,10%,90%,-5.7,-5,10,9,36,6,18,1,15,4,15
Kosta Koufos,2011,21,MIN,NBA,C,39,336,,,,5%,96%,-8.7,-1.8,6,8,27,6,9,0,15,1,12
Kosta Koufos,2011,21,DEN,NBA,C,11,98,,,,30%,70%,4.8,-0.3,4,1,9,0,9,1,0,3,3
Kosta Koufos,2012,22,DEN,NBA,C,48,792,,,,9%,91%,6.7,4.5,8,13,48,7,22,2,33,3,19
Kosta Koufos,2013,23,DEN,NBA,C,81,1817,,,,8%,92%,8.4,5.7,16,15,143,16,44,0,77,14,38
Kosta Koufos,2014,24,MEM,NBA,C,80,1349,,,,11%,89%,2.6,0.8,16,19,91,18,45,2,85,10,34
Kosta Koufos,2015,25,MEM,NBA,C,81,1348,,,,17%,83%,4.6,1.8,16,19,63,20,34,4,82,4,22
Kosta Koufos,2016,26,SAC,NBA,C,78,1482,,,,,100%,-6.9,-6.6,11,13,99,16,48,4,80,11,30
Kosta Koufos,2017,27,SAC,NBA,C,71,1419,,,,1%,100%,-4.4,-0.7,19,23,85,17,32,3,109,8,28
Kosta Koufos,2018,28,SAC,NBA,C,71,1391,,,,1%,99%,-8.6,-1.5,11,14,60,15,34,3,208,7,23
Kosta Koufos,2019,29,SAC,NBA,C,42,502,,,,,100%,-0.5,0.5,10,7,40,9,12,1,94,3,8
Rodions Kurucs,2019,20,BRK,NBA,SF,63,1294,,5%,33%,59%,3%,-0.9,-1.2,26,22,62,17,38,5,123,5,42
Rodions Kurucs,2020,21,BRK,NBA,PF,39,501,,,,91%,9%,-3,-2.7,16,10,26,4,10,4,83,2,11
Kyle Kuzma,2018,22,LAL,NBA,PF,77,2401,,,20%,79%,1%,-2.2,-1.8,50,40,75,19,90,6,331,19,54
Kyle Kuzma,2019,23,LAL,NBA,PF,70,2314,,,3%,83%,15%,-1.1,1.7,47,37,72,25,101,10,418,22,68
Kyle Kuzma,2020,24,LAL,NBA,PF,54,1327,,,7%,89%,4%,6.3,-2.2,33,19,61,17,65,9,169,16,20
Mindaugas Kuzminskas,2017,27,NYK,NBA,SF,68,1016,,1%,81%,17%,,-1.1,3.8,17,15,41,6,31,1,163,6,34
Mindaugas Kuzminskas,2018,28,NYK,NBA,SF,1,2,,,,100%,,0,3.9,0,0,0,0,0,0,0,0,1
Zach LaVine,2015,19,MIN,NBA,PG,77,1902,94%,6%,,,,-14.6,-9.6,108,57,90,12,81,14,592,18,38
Zach LaVine,2016,20,MIN,NBA,SG,82,2294,35%,65%,,,,-6.1,-6.7,65,49,92,11,82,5,556,21,61
Zach LaVine,2017,21,MIN,NBA,SG,47,1749,,99%,1%,,,-3.6,-4.4,37,26,44,7,57,1,309,14,38
Zach LaVine,2018,22,CHI,NBA,SG,24,656,9%,89%,2%,,,-12.9,-6.3,19,13,21,3,44,1,169,8,31
Zach LaVine,2019,23,CHI,NBA,SG,63,2171,,43%,55%,2%,,-7.4,2.8,109,65,60,10,172,6,653,43,99
Zach LaVine,2020,24,CHI,NBA,SG,60,2085,,31%,67%,2%,,-5,-5,96,59,63,20,143,7,609,33,86
Skal Labissière,2017,20,SAC,NBA,PF,33,612,,,1%,92%,7%,-3.6,0.3,14,17,28,3,30,2,61,6,15
Skal Labissière,2018,21,SAC,NBA,PF,60,1240,,,,68%,32%,-5,3.9,22,26,65,10,59,3,177,19,21
Skal Labissière,2019,22,TOT,NBA,PF,22,176,,,,53%,47%,-6.3,-7.9,4,2,17,3,5,1,28,0,3
Skal Labissière,2019,22,SAC,NBA,PF,13,113,,,,30%,70%,-1,-0.1,4,2,12,1,3,1,16,0,2
Skal Labissière,2019,22,POR,NBA,PF,9,63,,,,92%,8%,-16.1,-20.3,0,0,5,2,2,0,12,0,1
Skal Labissière,2020,23,POR,NBA,C,33,567,,,,8%,92%,1.7,3.8,8,7,45,10,13,3,102,1,7
Jeremy Lamb,2013,20,OKC,NBA,SF,23,147,,32%,60%,8%,,-15.2,-25.8,2,3,6,1,4,1,11,0,6
Jeremy Lamb,2014,21,OKC,NBA,SG,78,1538,4%,67%,29%,,,7.9,1.8,26,25,81,2,31,10,265,8,19
Jeremy Lamb,2015,22,OKC,NBA,SG,47,633,1%,85%,14%,,,-6.4,-10,16,5,29,2,27,2,100,8,7
Jeremy Lamb,2016,23,CHO,NBA,SG,66,1227,,76%,25%,,,5.6,3.9,28,9,50,8,43,5,184,14,20
Jeremy Lamb,2017,24,CHO,NBA,SG,62,1143,,97%,3%,,,-1.1,-2,26,7,50,3,66,7,173,21,17
Jeremy Lamb,2018,25,CHO,NBA,SG,80,1967,,87%,12%,,,1.2,1.9,45,28,64,7,99,5,444,32,33
Jeremy Lamb,2019,26,CHO,NBA,SG,79,2250,,77%,23%,,,0.6,4.6,41,17,72,9,126,22,414,31,45
Jeremy Lamb,2020,27,IND,NBA,SG,46,1291,,95%,5%,,,-0.3,-4.3,27,11,44,8,51,20,223,9,16
Romeo Langford,2020,20,BOS,NBA,SG,27,298,8%,63%,30%,,,10.6,4.5,4,3,16,1,8,5,14,0,10
Nicolás Laprovíttola,2017,27,SAS,NBA,PG,18,174,98%,2%,,,,-9.4,-18.2,7,8,3,0,2,2,63,1,2
Shane Larkin,2014,21,DAL,NBA,PG,48,489,100%,,,,,7.6,5.9,20,12,11,2,10,4,165,4,12
Shane Larkin,2015,22,NYK,NBA,PG,76,1865,100%,,,,,-11.5,-2.4,56,19,67,3,25,17,518,5,30
Shane Larkin,2016,23,BRK,NBA,PG,78,1751,100%,,,,,-9.5,-3.5,93,37,59,3,46,16,773,13,31
Shane Larkin,2018,25,BOS,NBA,PG,54,775,100%,,,,,1.6,-2.6,15,14,19,0,13,11,233,1,16
Joffrey Lauvergne,2015,23,DEN,NBA,C,24,268,,,,24%,76%,-20.2,-17.6,9,5,22,6,13,0,31,6,14
Joffrey Lauvergne,2016,24,DEN,NBA,C,59,1041,,,,23%,77%,-9.7,-9,17,10,44,16,32,1,134,6,32
Joffrey Lauvergne,2017,25,TOT,NBA,PF-C,70,980,,,,71%,29%,-4.8,-5.8,25,11,38,7,30,4,159,7,25
Joffrey Lauvergne,2017,25,OKC,NBA,PF,50,739,,,1%,86%,14%,-5.6,-7.4,20,7,36,5,21,4,118,4,18
Joffrey Lauvergne,2017,25,CHI,NBA,C,20,241,,,,25%,75%,-2.5,-2.8,5,4,2,2,9,0,41,3,7
Joffrey Lauvergne,2018,26,SAS,NBA,C,55,534,,,,17%,83%,-5.2,-9.5,13,7,22,6,18,0,93,2,20
Vic Law,2020,24,ORL,NBA,SF,5,9,,,26%,74%,,-19.8,-18.9,0,0,0,0,1,0,0,0,0
Ty Lawson,2010,22,DEN,NBA,PG,65,1318,100%,,,,,5.8,2.4,39,22,34,5,57,6,453,14,45
Ty Lawson,2011,23,DEN,NBA,PG,80,2103,100%,,,,,5.3,0.4,73,35,44,15,101,12,893,27,69
Ty Lawson,2012,24,DEN,NBA,PG,61,2124,100%,,,,,2.7,-1.9,82,36,27,20,72,13,904,16,69
Ty Lawson,2013,25,DEN,NBA,PG,73,2513,100%,,,,,4.8,-1,106,45,31,20,103,12,1145,23,104
Ty Lawson,2014,26,DEN,NBA,PG,62,2222,76%,25%,,,,-1.5,1.6,140,36,42,5,158,19,1256,33,58
Ty Lawson,2015,27,DEN,NBA,PG,75,2665,96%,4%,,,,-1.4,7.5,125,36,47,12,143,9,1665,22,59
Ty Lawson,2016,28,TOT,NBA,PG,66,1411,100%,,,,,-6.1,-8.7,72,13,28,4,40,3,557,9,28
Ty Lawson,2016,28,HOU,NBA,PG,53,1176,100%,,,,,-7.8,-11.2,63,12,26,2,37,2,425,7,22
Ty Lawson,2016,28,IND,NBA,PG,13,235,100%,,,,,2.1,0.2,9,1,2,2,3,1,132,2,6
Ty Lawson,2017,29,SAC,NBA,PG,69,1732,80%,20%,,,,-3.6,0.6,95,24,48,6,87,15,783,19,52
Jake Layman,2017,22,POR,NBA,SF,35,249,,,74%,26%,,-1,-0.8,2,6,17,2,7,0,28,0,4
Jake Layman,2018,23,POR,NBA,SF,35,160,,17%,78%,5%,,-8.5,-11.8,3,2,10,0,2,0,28,1,1
Jake Layman,2019,24,POR,NBA,SF,71,1327,,9%,61%,30%,,2.5,-2.1,20,10,60,8,35,10,132,11,17
Jake Layman,2020,25,MIN,NBA,PF,23,505,,,9%,91%,,1.5,7.3,10,3,21,4,17,4,34,6,4
Caris LeVert,2017,22,BRK,NBA,SF,57,1237,,16%,84%,,,-3.2,4.6,36,15,54,1,40,3,272,7,14
Caris LeVert,2018,23,BRK,NBA,SF,71,1864,,15%,85%,,,-6.2,-4.2,83,41,62,9,87,12,718,29,49
Caris LeVert,2019,24,BRK,NBA,SF,40,1063,,8%,77%,16%,,0.1,0.3,36,18,36,6,61,14,392,19,28
Caris LeVert,2020,25,BRK,NBA,SG,39,1131,5%,76%,19%,,,-0.3,0.7,49,26,31,6,70,10,385,18,35
T.J. Leaf,2018,20,IND,NBA,PF,53,459,,,,91%,9%,-10.1,-13.2,7,2,27,0,9,0,22,4,5
T.J. Leaf,2019,21,IND,NBA,PF,58,522,,,,91%,9%,3.9,0.6,3,6,23,1,15,2,57,5,9
T.J. Leaf,2020,22,IND,NBA,PF,25,193,,,,61%,39%,-0.7,-3.2,2,4,10,0,4,1,15,0,5
Jalen Lecque,2020,19,PHO,NBA,PG,4,26,,100%,,,,-34.2,-33.4,0,0,1,0,1,2,4,0,0
Courtney Lee,2009,23,ORL,NBA,SG,77,1939,2%,90%,8%,,,7.8,-0.1,29,14,75,6,37,5,230,5,29
Courtney Lee,2010,24,NJN,NBA,SG,71,2375,3%,91%,6%,,,-9.5,1.8,42,14,77,4,72,10,268,14,42
Courtney Lee,2011,25,HOU,NBA,SG,81,1723,6%,89%,6%,,,0.6,-2.8,31,16,43,8,46,4,238,8,27
Courtney Lee,2012,26,HOU,NBA,SG,58,1757,1%,91%,9%,,,1.4,2.4,37,10,51,6,21,4,204,6,31
Courtney Lee,2013,27,BOS,NBA,SG,78,1941,3%,83%,14%,,,-1.4,-1.8,41,23,55,4,27,3,322,3,25
Courtney Lee,2014,28,TOT,NBA,SG,79,1973,21%,73%,6%,,,2.1,4.8,41,10,50,7,35,10,252,10,27
Courtney Lee,2014,28,BOS,NBA,SG,30,504,1%,96%,3%,,,-4.2,1.1,15,1,14,2,8,4,74,2,10
Courtney Lee,2014,28,MEM,NBA,SG,49,1469,28%,66%,6%,,,4.3,3.5,26,9,36,5,27,6,178,8,17
Courtney Lee,2015,29,MEM,NBA,SG,77,2354,3%,60%,37%,,,2.1,-3.2,45,17,53,5,33,3,336,5,18
Courtney Lee,2016,30,TOT,NBA,SG,79,2334,,65%,34%,,,2.9,3.7,31,20,67,4,42,6,315,12,27
Courtney Lee,2016,30,MEM,NBA,SG,51,1489,,60%,39%,,,0.8,5,22,14,37,3,29,2,170,8,18
Courtney Lee,2016,30,CHO,NBA,SG,28,845,,74%,26%,,,6.6,4.8,9,6,30,1,13,4,145,4,9
Courtney Lee,2017,31,NYK,NBA,SG,77,2459,14%,81%,6%,,,-5,-2.9,45,17,68,0,36,2,418,9,22
Courtney Lee,2018,32,NYK,NBA,SG,76,2310,1%,93%,6%,,,-5.5,-3.7,54,17,45,1,41,3,411,3,29
Courtney Lee,2019,33,TOT,NBA,SG,34,428,3%,80%,17%,,,-6.7,-1.2,8,1,12,1,8,6,95,1,5
Courtney Lee,2019,33,NYK,NBA,SG,12,160,,83%,17%,,,-7.3,2,4,1,6,0,5,3,43,1,0
Courtney Lee,2019,33,DAL,NBA,SG,22,268,6%,78%,16%,,,-6.3,-4.9,4,0,6,1,3,3,52,0,5
Courtney Lee,2020,34,DAL,NBA,SG,24,345,,17%,77%,6%,,7.5,1.7,6,2,14,0,3,0,32,1,0
Damion Lee,2018,25,ATL,NBA,SG,15,404,6%,71%,22%,,,-5,1.1,5,6,12,1,13,4,71,5,13
Damion Lee,2019,26,GSW,NBA,SG,32,375,4%,66%,30%,,,-5.7,-13.7,5,1,16,3,9,4,32,2,8
Damion Lee,2020,27,GSW,NBA,SG,49,1423,11%,70%,18%,,,-4.2,8.6,38,10,46,7,44,21,316,10,21
Walt Lemon Jr.,2018,25,NOP,NBA,PG,5,35,94%,6%,,,,-15,-17,1,0,4,0,2,1,12,1,4
Walt Lemon Jr.,2019,26,CHI,NBA,PG,6,167,100%,,,,,-9.9,-1.4,9,0,5,1,7,1,72,3,12
Alex Len,2014,20,PHO,NBA,C,42,362,,,,,100%,-8.4,-12,9,5,34,4,13,0,10,3,7
Alex Len,2015,21,PHO,NBA,C,69,1518,,,,,100%,-0.6,0.7,26,17,115,19,55,7,77,18,31
Alex Len,2016,22,PHO,NBA,C,78,1821,,,,,100%,-8,-1.3,56,33,111,31,113,2,231,21,60
Alex Len,2017,23,PHO,NBA,C,77,1560,,,,,100%,-11.3,-8.9,34,22,110,34,96,1,99,20,47
Alex Len,2018,24,PHO,NBA,C,69,1395,,,,,100%,-8.6,1.6,31,14,75,26,110,2,196,28,43
Alex Len,2019,25,ATL,NBA,C,77,1544,,,,,100%,-4.9,1.6,28,14,108,29,101,0,205,19,45
Alex Len,2020,26,TOT,NBA,C,49,895,,,,,100%,-6,-1.1,12,16,69,15,45,1,116,9,21
Alex Len,2020,26,ATL,NBA,C,40,745,,,,,100%,-8.8,-1.1,9,13,57,11,39,1,103,7,18
Alex Len,2020,26,SAC,NBA,C,9,150,,,,,100%,7.9,10.4,3,3,12,4,6,0,13,2,3
Kawhi Leonard,2012,20,SAS,NBA,SF,64,1534,,20%,73%,7%,,5.5,-4.6,12,7,37,9,41,3,174,12,30
Kawhi Leonard,2013,21,SAS,NBA,SF,58,1810,,3%,92%,5%,,10,5.8,22,19,47,11,43,5,213,6,28
Kawhi Leonard,2014,22,SAS,NBA,SF,66,1923,,,87%,13%,,10.1,3.8,27,21,63,19,59,5,317,21,34
Kawhi Leonard,2015,23,SAS,NBA,SF,64,2033,,1%,89%,9%,,12,11.2,41,29,52,17,107,5,369,26,33
Kawhi Leonard,2016,24,SAS,NBA,SF,72,2380,,5%,90%,6%,,14.3,7.1,38,32,48,15,129,11,425,37,29
Kawhi Leonard,2017,25,SAS,NBA,SF,74,2474,,,93%,7%,,8.5,1.6,63,54,48,15,212,13,641,46,33
Kawhi Leonard,2018,26,SAS,NBA,SF,9,210,,4%,86%,9%,,3.8,0.9,11,2,4,2,19,0,49,2,5
Kawhi Leonard,2019,27,TOR,NBA,SF,60,2040,,1%,87%,12%,,8.6,5.4,43,49,33,11,181,7,501,48,49
Kawhi Leonard,2020,28,LAC,NBA,SF,51,1643,,18%,63%,19%,,11.3,10,57,40,30,22,146,5,619,40,38
Meyers Leonard,2013,20,POR,NBA,C,69,1206,,,,,100%,-7.5,-5.6,20,7,87,14,32,11,81,9,19
Meyers Leonard,2014,21,POR,NBA,C,40,355,,,,,100%,-11.6,-17,7,3,49,3,8,1,43,2,3
Meyers Leonard,2015,22,POR,NBA,C,55,847,,,,,100%,1.2,-3.8,7,8,68,12,14,7,80,6,6
Meyers Leonard,2016,23,POR,NBA,PF,61,1333,,,,25%,75%,1.8,1.5,37,14,113,18,9,5,226,2,8
Meyers Leonard,2017,24,POR,NBA,PF,74,1222,,,,11%,89%,-2.1,-2.7,16,12,101,5,6,16,178,1,8
Meyers Leonard,2018,25,POR,NBA,C,33,254,,,,2%,98%,-8.7,-12.4,1,5,19,4,3,0,45,2,0
Meyers Leonard,2019,26,POR,NBA,C,61,878,,,,,100%,-5.2,-11.7,15,11,48,14,20,6,181,4,6
Meyers Leonard,2020,27,MIA,NBA,C,49,987,,,,,100%,5.5,3.4,16,5,64,8,15,7,130,8,10
Jon Leuer,2012,22,MIL,NBA,PF,46,555,,,,82%,18%,1.1,1.1,11,4,35,2,15,6,57,6,13
Jon Leuer,2013,23,TOT,NBA,PF-C,28,187,,,,67%,33%,-18,-18.1,3,0,9,2,5,0,19,1,1
Jon Leuer,2013,23,CLE,NBA,C,9,91,,,,51%,49%,-26.4,-21.7,2,0,6,1,2,0,10,0,1
Jon Leuer,2013,23,MEM,NBA,PF,19,96,,,,82%,18%,-9.6,-14.7,1,0,3,1,3,0,9,1,0
Jon Leuer,2014,24,MEM,NBA,PF,49,642,,,1%,96%,3%,-1.8,-4.6,12,8,33,3,22,1,44,3,20
Jon Leuer,2015,25,MEM,NBA,PF,63,824,,,1%,98%,2%,-0.5,-4.9,23,7,47,1,26,2,101,3,15
Jon Leuer,2016,26,PHO,NBA,PF,67,1255,,,,58%,42%,-3.2,6,43,22,75,5,49,3,172,13,30
Jon Leuer,2017,27,DET,NBA,PF,75,1944,,,,94%,6%,-1.7,-0.3,38,21,97,2,50,4,247,15,41
Jon Leuer,2018,28,DET,NBA,PF,8,136,,,,67%,33%,1.8,2,2,2,8,2,8,0,10,3,3
Jon Leuer,2019,29,DET,NBA,PF,41,402,,,,71%,29%,-13.7,-14.9,5,6,34,9,16,5,32,7,7
DeAndre Liggins,2012,23,ORL,NBA,SF,17,115,,26%,72%,2%,,-28.2,-30.2,9,0,4,1,10,0,11,3,1
DeAndre Liggins,2013,24,OKC,NBA,SG,39,290,,77%,23%,,,-3.3,-14.1,3,2,17,2,6,2,34,1,9
DeAndre Liggins,2014,25,MIA,NBA,SG,1,1,,100%,,,,33.3,28,0,0,0,0,0,0,0,0,0
DeAndre Liggins,2017,28,TOT,NBA,SG,62,777,18%,63%,19%,,,4,4.3,20,6,34,6,18,9,134,6,15
DeAndre Liggins,2017,28,CLE,NBA,SG,61,752,19%,62%,19%,,,3.7,0.5,20,6,33,6,16,9,134,5,14
DeAndre Liggins,2017,28,DAL,NBA,SG,1,25,8%,81%,11%,,,13.5,16.8,0,0,1,0,2,0,0,1,1
DeAndre Liggins,2018,29,TOT,NBA,SG,58,724,3%,37%,60%,2%,,-12.2,-14.4,12,3,37,2,2,4,114,1,6
DeAndre Liggins,2018,29,MIL,NBA,SG,31,480,4%,43%,52%,2%,,-9.8,-11,8,0,30,2,2,3,65,1,1
DeAndre Liggins,2018,29,NOP,NBA,SG,27,244,,24%,76%,1%,,-16.7,-19.7,4,3,7,0,0,1,49,0,5
Damian Lillard,2013,22,POR,NBA,PG,82,3167,94%,6%,,,,-1.8,9.1,159,54,82,14,124,12,1230,26,78
Damian Lillard,2014,23,POR,NBA,PG,82,2937,66%,34%,,,,5.5,6.6,126,40,83,16,160,29,1068,26,85
Damian Lillard,2015,24,POR,NBA,PG,82,2925,79%,21%,,,,4.8,2.2,137,62,56,14,152,36,1174,36,66
Damian Lillard,2016,25,POR,NBA,PG,75,2676,98%,2%,,,,1.4,2,169,56,80,6,162,27,1214,37,93
Damian Lillard,2017,26,POR,NBA,PG,75,2694,97%,3%,,,,1.1,4.5,127,50,87,13,196,31,1037,46,101
Damian Lillard,2018,27,POR,NBA,PG,73,2670,78%,22%,,,,5.8,9.5,134,53,48,4,182,34,1109,33,90
Damian Lillard,2019,28,POR,NBA,PG,80,2838,100%,,,,,8,14.5,151,40,60,9,162,33,1267,35,90
Damian Lillard,2020,29,POR,NBA,PG,58,2140,100%,,,,,1.4,8.9,115,33,49,9,140,20,1077,34,75
Jeremy Lin,2011,22,GSW,NBA,PG,29,285,82%,18%,,,,2.5,5.6,8,6,18,0,10,3,100,2,8
Jeremy Lin,2012,23,NYK,NBA,PG,35,940,96%,4%,,,,6.6,4.6,66,46,46,8,66,14,482,16,23
Jeremy Lin,2013,24,HOU,NBA,PG,82,2640,88%,13%,,,,2.7,-2.9,131,63,96,16,121,22,1152,26,65
Jeremy Lin,2014,25,HOU,NBA,PG,71,2054,66%,34%,,,,4.5,-0.8,105,48,79,13,87,15,690,15,41
Jeremy Lin,2015,26,LAL,NBA,PG,74,1907,95%,6%,,,,-6.5,1.1,88,53,88,18,93,27,733,7,52
Jeremy Lin,2016,27,CHO,NBA,SG,78,2048,37%,63%,,,,2.4,-0.9,65,53,65,17,108,25,556,15,65
Jeremy Lin,2017,28,BRK,NBA,PG,36,883,100%,,,,,-4.1,3,51,27,35,4,49,9,422,8,26
Jeremy Lin,2018,29,BRK,NBA,PG,1,25,100%,,,,,-11.9,-8,2,1,0,0,2,0,12,0,1
Jeremy Lin,2019,30,TOT,NBA,PG,74,1436,75%,25%,,,,-6.2,-7.5,75,34,82,6,68,40,546,10,35
Jeremy Lin,2019,30,ATL,NBA,PG,51,1003,85%,15%,,,,-5.7,0.3,58,29,50,5,51,32,428,8,24
Jeremy Lin,2019,30,TOR,NBA,PG,23,433,52%,48%,,,,-7.4,-15,17,5,32,1,17,8,118,2,11
Nassir Little,2020,19,POR,NBA,PF,48,573,,5%,27%,67%,1%,-3.1,-2,8,2,47,3,20,2,55,6,12
Zach Lofton,2019,26,DET,NBA,SG,1,4,,,100%,,,14.3,14.6,1,0,0,0,0,0,0,0,0
Shawn Long,2017,24,PHI,NBA,C,18,234,,,,20%,81%,3.3,9.8,1,5,28,6,14,1,30,5,8
Kevon Looney,2016,19,GSW,NBA,PF,5,21,,,10%,74%,16%,-44,-55.4,0,0,2,0,0,0,0,0,1
Kevon Looney,2017,20,GSW,NBA,C,53,447,,,3%,39%,58%,-0.6,-13.9,4,6,28,5,14,0,71,5,14
Kevon Looney,2018,21,GSW,NBA,C,66,910,,,3%,46%,51%,6.5,0.3,10,11,46,9,33,2,100,5,21
Kevon Looney,2019,22,GSW,NBA,C,80,1481,,,,10%,90%,10.6,6.1,15,12,121,19,53,5,300,15,30
Kevon Looney,2020,23,GSW,NBA,C,20,262,,,,12%,88%,-18.2,-10.3,4,1,15,5,9,0,47,6,6
Brook Lopez,2009,20,NJN,NBA,C,82,2501,,,,,100%,-2.9,-0.3,40,49,141,32,108,4,194,38,74
Brook Lopez,2010,21,NJN,NBA,C,82,3027,,,,,100%,-10.7,-2.1,61,63,142,37,240,9,409,49,78
Brook Lopez,2011,22,NJN,NBA,C,82,2889,,,,,100%,-6.9,0.9,40,68,130,38,246,9,290,65,82
Brook Lopez,2012,23,NJN,NBA,C,5,136,,,,,100%,-12.1,-5.6,2,3,3,0,19,0,15,6,8
Brook Lopez,2013,24,BRK,NBA,C,74,2253,,,,,100%,5.3,7.7,33,47,84,18,191,7,173,46,68
Brook Lopez,2014,25,BRK,NBA,C,17,533,,,,,100%,-1.4,-0.8,5,8,26,11,55,1,41,13,13
Brook Lopez,2015,26,BRK,NBA,C,72,2100,,,,,100%,-3.1,0,22,37,118,29,138,8,121,48,49
Brook Lopez,2016,27,BRK,NBA,C,73,2457,,,,,100%,-3.7,10.1,58,50,102,41,195,6,333,58,60
Brook Lopez,2017,28,BRK,NBA,C,75,2222,,,,,100%,-4.4,4.6,65,55,74,37,183,3,420,53,50
Brook Lopez,2018,29,LAL,NBA,C,74,1735,,,,,100%,-2.7,-2.1,38,19,96,25,73,3,288,26,23
Brook Lopez,2019,30,MIL,NBA,C,81,2322,,,,,100%,11,5.8,32,16,111,18,73,2,241,21,15
Brook Lopez,2020,31,MIL,NBA,C,61,1622,,,,,100%,12.7,2.9,22,7,96,18,61,3,240,13,20
Robin Lopez,2009,20,PHO,NBA,C,60,614,,,,,100%,-3.7,-6.8,6,8,69,5,32,1,17,6,14
Robin Lopez,2010,21,PHO,NBA,C,51,986,,,,,100%,5.3,-0.3,10,11,73,7,64,3,15,17,17
Robin Lopez,2011,22,PHO,NBA,C,67,991,,,,,100%,-1.7,-1.2,8,18,88,13,48,2,18,12,42
Robin Lopez,2012,23,PHO,NBA,C,64,895,,,,,100%,-3.1,-3.9,9,12,78,12,58,2,46,9,18
Robin Lopez,2013,24,NOH,NBA,C,82,2136,,,,,100%,-3.5,2.6,18,39,91,23,98,9,144,26,67
Robin Lopez,2014,25,POR,NBA,C,82,2603,,,,3%,98%,6,6.2,20,27,129,24,103,6,176,19,30
