Pau Gasol,pbp.2018,37,SAS,NBA,C,5,90,,,,,100%,-13.3,-6.7,2,2,1,0,5,0,33,0,2
Rudy Gay,pbp.2012,25,MEM,NBA,SF,7,279,,,99%,1%,,5.3,27,11,6,9,2,15,1,23,3,8
Rudy Gay,pbp.2018,31,SAS,NBA,PF,5,160,,,33%,66%,,-4.1,14.3,2,4,5,0,5,0,27,1,2
Rudy Gay,pbp.2019,32,SAS,NBA,PF,7,179,,,20%,80%,,-7.6,-12.5,4,4,3,1,9,0,26,3,3
Paul George,pbp.2011,20,IND,NBA,SG,5,133,,95%,5%,,,-9.6,-2.8,0,2,4,3,4,0,11,0,5
Paul George,pbp.2012,21,IND,NBA,SG,11,371,,78%,20%,2%,,8.5,22.3,12,5,18,2,10,0,61,4,10
Paul George,pbp.2013,22,IND,NBA,SF,19,780,,2%,98%,,,3,17,41,20,28,9,48,4,214,10,19
Paul George,pbp.2014,23,IND,NBA,SF,19,781,,,98%,2%,,2.3,21,29,12,16,6,45,6,158,8,16
Paul George,pbp.2016,25,IND,NBA,SF,7,275,,,33%,67%,,9.6,42.2,14,4,9,4,21,2,70,1,10
Paul George,pbp.2017,26,IND,NBA,SF,4,172,,,80%,20%,,-9.1,-49.9,7,3,4,2,11,2,69,1,6
Paul George,pbp.2018,27,OKC,NBA,SF,6,251,,8%,92%,,,-5.2,-1.5,12,7,3,3,16,0,40,5,5
Paul George,pbp.2019,28,OKC,NBA,SF,5,204,,,89%,11%,,-0.4,41.9,8,7,7,2,16,8,45,2,8
Marcus Georges-Hunt,pbp.2018,23,MIN,NBA,SG,2,3,,,73%,27%,,-33.3,-24,0,0,0,0,0,0,0,0,0
Taj Gibson,pbp.2010,24,CHI,NBA,PF,5,145,,,2%,96%,2%,-4.7,15.1,0,1,10,1,5,0,7,1,4
Taj Gibson,pbp.2011,25,CHI,NBA,PF,16,284,,,,100%,,6.7,3.4,4,4,22,3,8,0,20,3,2
Taj Gibson,pbp.2012,26,CHI,NBA,PF,6,137,,,,96%,4%,-0.8,2.4,0,2,12,1,12,0,9,2,5
Taj Gibson,pbp.2013,27,CHI,NBA,PF,12,206,,,,99%,1%,-4.6,3.8,1,4,23,3,11,1,8,2,10
Taj Gibson,pbp.2014,28,CHI,NBA,PF,5,154,,,,100%,,3.3,22.8,0,6,7,1,17,1,6,4,5
Taj Gibson,pbp.2015,29,CHI,NBA,PF,12,276,,,12%,84%,4%,-9.1,-22.8,3,2,10,4,9,1,29,2,10
Taj Gibson,pbp.2017,31,OKC,NBA,PF,5,118,,,,79%,21%,10.7,37.7,1,4,10,1,4,0,8,0,3
Taj Gibson,pbp.2018,32,MIN,NBA,PF,5,123,,,,100%,,-16.4,-13.4,1,1,6,1,2,1,5,1,1
Shai Gilgeous-Alexander,pbp.2019,20,LAC,NBA,PG,6,173,22%,78%,,,,-13.7,-11.5,1,3,10,0,7,1,48,0,6
Rudy Gobert,pbp.2017,24,UTA,NBA,C,9,246,,,,,100%,-10.4,-11,2,5,12,2,21,1,28,5,4
Rudy Gobert,pbp.2018,25,UTA,NBA,C,11,383,,,,,100%,-3.6,-6.8,6,6,14,6,20,0,29,1,12
Rudy Gobert,pbp.2019,26,UTA,NBA,C,5,152,,,,,100%,-15.4,-17.1,4,2,11,3,10,0,17,1,4
Aaron Gordon,pbp.2019,23,ORL,NBA,PF,5,164,,,47%,53%,,-23.1,-25.1,2,5,5,4,8,1,44,3,2
Eric Gordon,pbp.2015,26,NOP,NBA,SG,4,143,57%,40%,4%,,,-16.7,-32.6,6,4,3,0,4,0,33,2,3
Eric Gordon,pbp.2017,28,HOU,NBA,SG,11,358,,13%,87%,1%,,6.4,14.6,8,3,11,1,5,0,51,2,10
Eric Gordon,pbp.2018,29,HOU,NBA,SG,17,549,46%,54%,,,,-1,-8.7,10,7,18,4,27,1,69,4,15
Eric Gordon,pbp.2019,30,HOU,NBA,SG,11,410,,18%,73%,9%,,0.7,-11.4,15,7,8,2,15,0,38,7,7
Treveon Graham,pbp.2019,25,BRK,NBA,SG,5,79,,73%,27%,,,2.2,18,0,0,4,1,2,3,7,0,0
Jerami Grant,pbp.2017,22,OKC,NBA,PF,5,111,,,28%,73%,,-33.2,-45.3,1,2,6,0,3,1,11,0,4
Jerami Grant,pbp.2018,23,OKC,NBA,PF,6,133,,,9%,91%,,11,29.2,1,5,11,0,6,0,17,1,6
Jerami Grant,pbp.2019,24,OKC,NBA,PF,5,176,,,,90%,10%,-10.2,-14.2,1,1,3,2,6,2,12,1,2
Jerian Grant,pbp.2017,24,CHI,NBA,PG,5,52,97%,3%,,,,-21.8,-17.4,6,1,1,0,2,0,11,1,1
Jerian Grant,pbp.2019,26,ORL,NBA,PG,3,14,100%,,,,,43.8,63.1,1,0,0,0,1,1,6,1,0
Danny Green,pbp.2011,23,SAS,NBA,SG,4,7,,80%,14%,6%,,12.5,16.6,0,1,0,0,0,0,4,0,0
Danny Green,pbp.2012,24,SAS,NBA,SG,14,289,,69%,31%,,,21.4,24.5,8,3,12,3,3,1,33,0,5
Danny Green,pbp.2013,25,SAS,NBA,SG,21,669,,44%,51%,5%,,3.2,-11.7,9,5,27,4,6,3,70,1,8
Danny Green,pbp.2014,26,SAS,NBA,SG,23,529,,73%,27%,,,11.3,2.2,14,4,28,1,6,1,50,2,7
Danny Green,pbp.2015,27,SAS,NBA,SG,7,204,,63%,33%,4%,,8.3,18.3,2,3,3,0,2,0,34,1,4
Danny Green,pbp.2016,28,SAS,NBA,SG,10,267,,82%,18%,,,12.4,5.4,4,0,15,0,1,1,14,1,0
Danny Green,pbp.2017,29,SAS,NBA,SG,16,436,,56%,35%,10%,,-5.4,-13.6,11,3,18,1,7,1,54,4,2
Danny Green,pbp.2018,30,SAS,NBA,SG,5,103,,23%,77%,,,-23,-23.7,1,1,3,0,0,3,2,0,2
Danny Green,pbp.2019,31,TOR,NBA,SG,24,684,,79%,21%,,,7.6,4.8,12,4,24,4,6,5,63,0,4
Draymond Green,pbp.2013,22,GSW,NBA,SF,12,223,,6%,65%,30%,,2.9,4.1,5,3,17,4,7,1,47,1,2
Draymond Green,pbp.2014,23,GSW,NBA,SF,7,228,,1%,32%,68%,,5.3,27.6,9,2,11,6,6,1,45,2,5
Draymond Green,pbp.2015,24,GSW,NBA,PF,21,784,,,,70%,30%,12.6,19.4,30,11,38,10,37,5,267,7,15
Draymond Green,pbp.2016,25,GSW,NBA,PF,23,879,,,,69%,32%,8,13.9,34,14,45,6,47,4,319,9,19
Draymond Green,pbp.2017,26,GSW,NBA,PF,17,593,,,,68%,32%,18.5,18.8,25,6,24,3,29,2,246,7,12
Draymond Green,pbp.2018,27,GSW,NBA,PF,21,819,,,58%,40%,2%,11.1,4.2,44,11,28,6,18,3,394,5,12
Draymond Green,pbp.2019,28,GSW,NBA,PF,22,851,,,1%,75%,24%,6.7,16.8,58,9,40,12,29,14,437,7,16
Gerald Green,pbp.2009,23,DAL,NBA,SG,6,26,,46%,54%,,,-19,-19.1,2,0,2,0,2,0,0,0,0
Gerald Green,pbp.2013,27,IND,NBA,SF,9,105,,53%,44%,3%,,-13.4,-15.7,4,1,6,0,1,1,6,0,1
Gerald Green,pbp.2016,30,MIA,NBA,SG,12,110,,33%,66%,1%,,15.5,12.9,1,0,6,1,1,2,2,1,1
Gerald Green,pbp.2017,31,BOS,NBA,SF,13,192,,13%,87%,1%,,-4.8,-2.6,5,1,13,0,3,0,24,2,3
Gerald Green,pbp.2018,32,HOU,NBA,SG,17,272,4%,15%,79%,2%,,-6,-11.7,3,3,12,3,2,0,2,1,2
Gerald Green,pbp.2019,33,HOU,NBA,SG,11,97,,1%,62%,38%,,-7,-12.9,0,2,10,0,1,0,3,0,2
JaMychal Green,pbp.2015,24,MEM,NBA,PF,5,8,,,,89%,11%,37.5,38.4,0,0,0,0,1,0,0,0,0
JaMychal Green,pbp.2016,25,MEM,NBA,PF,4,72,,,,91%,9%,-36.9,-19.9,1,1,2,1,3,0,7,0,2
JaMychal Green,pbp.2017,26,MEM,NBA,PF,6,118,,,2%,98%,,1.6,18.5,2,1,12,1,1,1,5,1,2
JaMychal Green,pbp.2019,28,LAC,NBA,PF,6,141,,,,37%,63%,-4.9,8.4,2,1,8,4,3,0,13,0,6
Jeff Green,pbp.2010,23,OKC,NBA,PF,6,224,,,37%,62%,1%,-8.4,-26.1,3,2,9,0,6,1,24,1,6
Jeff Green,pbp.2011,24,BOS,NBA,SF,9,173,,,59%,41%,1%,-10.4,-19.4,2,9,7,1,9,0,4,2,5
Jeff Green,pbp.2013,26,BOS,NBA,PF,6,258,,,,74%,27%,-10.6,-33,5,5,8,3,19,3,35,3,9
Jeff Green,pbp.2015,28,MEM,NBA,SF,11,298,,,63%,37%,1%,1.5,4,8,4,3,3,11,0,44,2,10
Jeff Green,pbp.2016,29,LAC,NBA,SF,6,159,,,18%,81%,1%,-0.8,-1.5,0,3,6,0,11,0,9,1,2
Jeff Green,pbp.2018,31,CLE,NBA,PF,22,523,,,21%,75%,5%,-2.8,-2,7,8,21,0,21,2,80,4,8
Blake Griffin,pbp.2012,22,LAC,NBA,PF,11,393,,,,57%,43%,-5.8,-3.6,5,8,13,6,32,4,67,10,12
Blake Griffin,pbp.2013,23,LAC,NBA,PF,6,158,,,,80%,20%,-12.8,-13.7,4,4,10,2,9,2,35,4,3
Blake Griffin,pbp.2014,24,LAC,NBA,PF,13,478,,,,90%,11%,1.6,0.7,7,13,18,9,38,4,113,9,11
Blake Griffin,pbp.2015,25,LAC,NBA,PF,14,557,,,,92%,8%,4.2,16.8,23,18,25,2,47,3,211,14,23
Blake Griffin,pbp.2016,26,LAC,NBA,PF,4,127,,,,92%,8%,1.6,2.9,3,5,2,1,10,1,38,3,5
Blake Griffin,pbp.2017,27,LAC,NBA,PF,3,99,,,,100%,,6,11.3,3,2,1,0,2,1,19,1,4
Blake Griffin,pbp.2019,29,DET,NBA,PF,2,58,,,,95%,5%,-7.3,25.1,2,4,5,0,5,0,28,3,1
Tim Hardaway Jr.,pbp.2016,23,ATL,NBA,SG,9,87,1%,95%,4%,,,-1.8,-0.3,1,2,1,0,1,0,16,0,0
Tim Hardaway Jr.,pbp.2017,24,ATL,NBA,SG,6,200,2%,97%,1%,,,-5,-13.8,5,3,5,2,8,1,15,1,6
James Harden,pbp.2010,20,OKC,NBA,SG,6,120,,87%,13%,,,2.3,7.9,2,1,6,0,7,2,24,3,2
James Harden,pbp.2011,21,OKC,NBA,SG,17,537,,62%,38%,,,7.1,14.7,9,16,25,2,31,1,144,5,4
James Harden,pbp.2012,22,OKC,NBA,SG,20,630,,49%,51%,1%,,9.9,18.1,17,13,20,9,50,6,159,7,12
James Harden,pbp.2013,23,HOU,NBA,SG,6,243,3%,77%,20%,,,-1.1,29.7,11,12,5,4,26,0,69,4,12
James Harden,pbp.2014,24,HOU,NBA,SG,6,263,,64%,33%,3%,,2,16.3,10,4,3,7,17,4,80,2,11
James Harden,pbp.2015,25,HOU,NBA,SG,17,636,3%,96%,1%,,,-0.4,7.2,46,22,19,7,59,1,294,5,20
James Harden,pbp.2016,26,HOU,NBA,SG,5,193,7%,87%,6%,,,-21.2,-7.4,15,8,5,3,16,0,86,1,3
James Harden,pbp.2017,27,HOU,NBA,PG,11,407,100%,,,,,0.9,-3.6,35,16,15,8,44,1,231,4,22
James Harden,pbp.2018,28,HOU,NBA,SG,17,621,3%,75%,22%,,,6.7,20.1,37,21,10,6,59,1,266,14,24
James Harden,pbp.2019,29,HOU,NBA,PG,11,424,30%,70%,,,,5.1,8.4,29,14,12,4,38,2,178,6,22
Maurice Harkless,pbp.2016,22,POR,NBA,SF,11,272,,,67%,32%,,-3.2,-2.4,3,5,18,3,10,3,16,1,7
Maurice Harkless,pbp.2017,23,POR,NBA,SF,4,99,,,,92%,8%,-23,-10.6,1,0,9,0,3,1,7,0,6
Maurice Harkless,pbp.2018,24,POR,NBA,SF,2,53,,,95%,5%,,-8.1,1.8,0,1,0,0,0,0,11,0,1
Maurice Harkless,pbp.2019,25,POR,NBA,SF,16,388,,,77%,21%,2%,-2.9,-2.5,4,6,31,3,18,4,53,4,9
Justin Harper,pbp.2012,22,ORL,NBA,PF,1,5,,,,100%,,2.2,15.2,0,0,0,0,0,0,0,0,0
Montrezl Harrell,pbp.2016,22,HOU,NBA,PF,2,12,,,44%,56%,,-24,-4.5,0,1,0,0,1,0,0,0,0
Montrezl Harrell,pbp.2017,23,HOU,NBA,C,5,21,,,,,100%,-12,-14.3,1,1,7,0,2,0,5,0,1
Montrezl Harrell,pbp.2019,25,LAC,NBA,C,6,158,,,,2%,98%,-21.7,-28.4,2,1,9,5,13,1,31,4,4
Devin Harris,pbp.2005,21,DAL,NBA,PG,9,80,72%,28%,,,,-9.5,-8.4,3,4,3,1,3,,27,0,3
Devin Harris,pbp.2006,22,DAL,NBA,PG,23,558,41%,60%,,,,1.3,-6.2,25,7,31,9,36,17,115,15,16
Devin Harris,pbp.2007,23,DAL,NBA,PG,6,163,100%,,,,,-9.9,-5.7,4,2,12,2,11,4,73,5,6
Devin Harris,pbp.2012,28,UTA,NBA,PG,4,120,100%,,,,,-21.1,-7.9,9,0,5,2,8,1,32,2,1
Devin Harris,pbp.2013,29,ATL,NBA,SG,6,225,25%,75%,,,,-6,-0.9,6,3,4,0,10,1,49,2,5
Devin Harris,pbp.2014,30,DAL,NBA,PG,7,176,98%,2%,,,,-1.5,2.2,8,1,2,2,4,2,62,1,3
Devin Harris,pbp.2015,31,DAL,NBA,PG,4,74,50%,50%,,,,-17.9,-17.8,1,3,3,0,1,1,9,1,2
Devin Harris,pbp.2016,32,DAL,NBA,PG,5,121,10%,84%,6%,,,-13.2,13.2,3,0,5,0,5,1,18,2,1
Gary Harris,pbp.2019,24,DEN,NBA,SG,14,517,,99%,,,,5.2,11.2,5,3,15,1,20,4,74,6,8
Joe Harris,pbp.2015,23,CLE,NBA,SG,6,16,69%,31%,,,,-31.5,-36.1,1,0,0,0,1,0,3,0,0
Joe Harris,pbp.2019,27,BRK,NBA,SG,5,149,2%,53%,28%,17%,,-24.2,-36.6,5,3,5,1,5,1,8,0,2
Tobias Harris,pbp.2016,23,DET,NBA,PF,4,156,,,,90%,10%,-2.6,40.7,4,1,3,1,6,0,30,1,4
Tobias Harris,pbp.2019,26,PHI,NBA,PF,12,443,,,1%,95%,4%,6.6,17.3,8,6,20,2,9,0,105,3,9
Aaron Harrison,pbp.2016,21,CHO,NBA,SG,2,7,,,,100%,,-51.7,-42.2,0,0,0,0,0,0,0,0,0
Andrew Harrison,pbp.2017,22,MEM,NBA,PG,6,119,48%,52%,,,,-26.2,-27.6,2,1,8,0,1,0,29,1,1
Isaiah Hartenstein,pbp.2019,20,HOU,NBA,PF,2,2,,,,,100%,-90.5,-94.5,0,0,1,0,0,0,0,0,0
Udonis Haslem,pbp.2004,23,MIA,NBA,PF,13,199,,,8%,92%,,-4.5,-6.8,1,0,11,2,14,,7,1,4
Udonis Haslem,pbp.2005,24,MIA,NBA,PF,15,543,,,,99%,1%,7.6,11.8,6,3,21,6,17,,32,6,14
Udonis Haslem,pbp.2006,25,MIA,NBA,PF,22,650,,,,92%,8%,-0.2,-11.3,8,10,33,6,26,7,36,6,6
Udonis Haslem,pbp.2007,26,MIA,NBA,PF,4,103,,,,93%,7%,-18,-13.8,2,0,7,0,3,2,8,0,3
Udonis Haslem,pbp.2009,28,MIA,NBA,PF,7,204,,,5%,95%,,3.4,5.6,1,1,7,4,5,3,8,0,1
Udonis Haslem,pbp.2010,29,MIA,NBA,PF,5,142,,,,97%,3%,-12.1,-8.9,2,2,11,1,2,2,11,0,3
Udonis Haslem,pbp.2011,30,MIA,NBA,PF,12,290,,,,99%,2%,3.7,0.9,2,6,16,2,6,6,22,2,6
Udonis Haslem,pbp.2012,31,MIA,NBA,PF,22,452,,,,51%,49%,6.8,-2.2,7,5,24,6,13,1,31,1,4
Udonis Haslem,pbp.2013,32,MIA,NBA,PF,22,357,,,87%,12%,1%,3.1,-6.1,4,1,17,7,7,1,12,2,3
Udonis Haslem,pbp.2014,33,MIA,NBA,PF,16,169,,,56%,30%,14%,-21.6,-29.4,0,0,15,1,3,1,9,0,5
Udonis Haslem,pbp.2016,35,MIA,NBA,PF,9,85,,,,67%,33%,-10,-16.6,0,5,3,2,3,0,9,1,1
Spencer Hawes,pbp.2011,22,PHI,NBA,C,5,98,,,,,100%,3,19,0,2,8,0,2,0,20,0,4
Spencer Hawes,pbp.2012,23,PHI,NBA,C,13,332,,,,,100%,-2.1,-2.6,11,6,18,4,11,3,42,2,7
Spencer Hawes,pbp.2015,26,LAC,NBA,PF,8,57,,,,24%,76%,-0.2,-1.5,1,0,7,0,0,1,12,0,0
Spencer Hawes,pbp.2016,27,CHO,NBA,PF,5,53,,,,80%,20%,21.6,38.6,1,2,3,1,2,0,6,0,1
Spencer Hawes,pbp.2017,28,MIL,NBA,PF,3,17,,,,,100%,-29.8,-30,0,1,1,0,0,0,2,0,1
Gordon Hayward,pbp.2012,21,UTA,NBA,SF,4,123,,38%,62%,,,-28,-27.2,3,0,3,0,5,0,26,0,2
Gordon Hayward,pbp.2017,26,UTA,NBA,SF,11,411,,,38%,62%,,-8.3,-17.7,12,8,8,3,30,0,90,5,6
Gordon Hayward,pbp.2019,28,BOS,NBA,PF,9,267,,,64%,36%,1%,-4.6,-4.9,2,5,5,5,8,1,54,1,3
John Henson,pbp.2013,22,MIL,NBA,PF,4,33,,,,86%,14%,-12.1,5.2,0,2,3,0,0,0,2,0,0
John Henson,pbp.2015,24,MIL,NBA,C,6,153,,,,,100%,-12.5,-0.6,5,3,6,0,7,0,10,2,4
John Henson,pbp.2017,26,MIL,NBA,C,2,12,,,,,100%,-48.4,-49,1,0,1,0,1,0,0,1,1
John Henson,pbp.2018,27,MIL,NBA,C,2,74,,,,,100%,-1.6,-2.5,1,2,2,1,0,0,11,0,0
Juan Hernangómez,pbp.2019,23,DEN,NBA,PF,5,15,,,17%,74%,9%,14.3,12.2,0,0,1,1,0,0,0,0,0
Nenê,pbp.2004,21,DEN,NBA,PF,5,132,,,,97%,3%,-14.2,-21,1,3,7,2,4,,33,1,0
Nenê,pbp.2005,22,DEN,NBA,C,5,101,,,,5%,95%,-16.7,-10.1,1,2,9,2,9,,4,1,6
Nenê,pbp.2007,24,DEN,NBA,C,5,179,,,,,100%,-10.7,-16.4,1,5,10,3,9,1,27,2,8
Nenê,pbp.2008,25,DEN,NBA,PF,3,30,,,,3%,97%,-24.6,-13.1,0,1,3,1,2,0,3,1,1
Nenê,pbp.2009,26,DEN,NBA,C,16,525,,,,,100%,10.9,4.3,7,11,27,5,32,4,97,12,11
Nenê,pbp.2010,27,DEN,NBA,C,5,169,,,,1%,99%,-0.8,2.3,0,1,6,1,17,1,27,2,3
Nenê,pbp.2011,28,DEN,NBA,C,5,162,,,,,100%,-6.7,-3.7,4,2,9,0,20,1,19,4,9
Nenê,pbp.2014,31,WAS,NBA,PF,10,325,,,,76%,24%,-4.4,-13.3,8,5,16,4,9,2,57,2,9
Nenê,pbp.2015,32,WAS,NBA,PF,10,257,,,,58%,42%,-2,-12.9,3,4,11,5,11,0,37,3,7
Nenê,pbp.2017,34,HOU,NBA,C,9,161,,,,,100%,14.3,18.4,3,1,8,3,11,0,12,3,6
Nenê,pbp.2018,35,HOU,NBA,C,11,107,,,,,100%,11.1,10.8,3,2,8,3,7,0,14,3,2
Nenê,pbp.2019,36,HOU,NBA,C,7,53,,,,,100%,13.5,11.2,0,1,1,2,5,1,8,1,0
George Hill,pbp.2009,22,SAS,NBA,PG,4,76,16%,85%,,,,0,10.8,2,0,3,0,2,0,4,0,3
George Hill,pbp.2010,23,SAS,NBA,PG,10,344,37%,63%,,,,-8,-13.1,4,2,11,2,11,4,15,1,5
George Hill,pbp.2011,24,SAS,NBA,PG,6,189,34%,66%,,,,-5.2,-4.8,4,1,6,0,6,1,32,1,3
George Hill,pbp.2012,25,IND,NBA,PG,11,346,93%,7%,,,,12.6,30.5,15,1,10,2,16,4,76,1,2
George Hill,pbp.2013,26,IND,NBA,PG,18,685,83%,17%,,,,6.5,23.9,25,11,17,4,20,3,178,4,9
George Hill,pbp.2014,27,IND,NBA,PG,19,687,81%,19%,,,,1.9,10.4,15,7,21,5,24,7,137,4,14
George Hill,pbp.2016,29,IND,NBA,PG,7,235,98%,2%,,,,9.7,25.7,4,2,5,2,8,3,38,1,0
George Hill,pbp.2017,30,UTA,NBA,PG,8,281,100%,,,,,2.3,14.4,8,4,13,1,12,4,71,3,2
George Hill,pbp.2018,31,CLE,NBA,PG,19,557,100%,,,,,2.4,9,12,6,19,3,14,8,105,2,9
George Hill,pbp.2019,32,MIL,NBA,PG,15,395,66%,34%,,,,10.5,2.4,3,1,8,0,8,2,103,1,7
Solomon Hill,pbp.2014,22,IND,NBA,SF,1,1,,,100%,,,,,0,0,0,0,0,0,0,0,0
Solomon Hill,pbp.2016,24,IND,NBA,SF,7,198,,,74%,26%,,5.4,8.9,2,0,11,1,6,0,20,0,3
Solomon Hill,pbp.2018,26,NOP,NBA,SF,9,114,,,76%,24%,,-3.6,-4.4,4,1,9,1,4,1,16,0,3
Aaron Holiday,pbp.2019,22,IND,NBA,PG,3,13,100%,,,,,-14.8,-9.2,0,0,0,1,0,0,0,0,0
Jrue Holiday,pbp.2011,20,PHI,NBA,PG,5,188,100%,,,,,-5.5,13.9,7,4,6,0,5,0,60,0,5
Jrue Holiday,pbp.2012,21,PHI,NBA,PG,13,494,53%,47%,,,,-3.6,-13.5,11,9,12,2,17,1,143,2,12
Jrue Holiday,pbp.2015,24,NOP,NBA,PG,3,55,19%,82%,,,,0,11,3,2,2,0,0,1,30,0,1
Jrue Holiday,pbp.2018,27,NOP,NBA,SG,9,348,,23%,77%,,,2.1,12.9,15,8,10,0,13,2,131,2,8
Justin Holiday,pbp.2015,25,GSW,NBA,SG,5,11,,58%,42%,,,-11.1,-19.6,1,0,1,0,0,0,3,0,0
John Holland,pbp.2016,27,BOS,NBA,SF,1,1,,,,100%,,-100,-94.4,0,0,0,0,0,0,0,0,0
Rondae Hollis-Jefferson,pbp.2019,24,BRK,NBA,SF,4,62,,,13%,61%,26%,-6.8,4.7,1,1,3,1,12,2,13,1,3
Richaun Holmes,pbp.2018,24,PHI,NBA,C,3,11,,,,,100%,-38.1,-42,0,0,1,0,0,0,2,0,0
Rodney Hood,pbp.2017,24,UTA,NBA,SG,11,277,7%,84%,9%,,,-9.8,-10.9,4,4,14,0,8,1,27,1,2
Rodney Hood,pbp.2018,25,CLE,NBA,SG,17,260,2%,70%,27%,,,-19.8,-23.6,5,5,17,2,6,0,44,2,8
Rodney Hood,pbp.2019,26,POR,NBA,SG,16,373,,1%,58%,41%,,-1.3,0.6,2,3,11,1,19,4,37,5,3
Al Horford,pbp.2008,21,ATL,NBA,C,7,277,,,,19%,81%,-18.9,-23.4,2,5,14,4,12,1,58,3,5
Al Horford,pbp.2009,22,ATL,NBA,C,9,252,,,,17%,83%,-11.4,-4.3,1,2,19,1,9,1,44,0,5
Al Horford,pbp.2010,23,ATL,NBA,C,11,388,,,,8%,92%,-1.6,24.6,6,2,16,6,17,2,44,5,4
Al Horford,pbp.2011,24,ATL,NBA,C,12,468,,,,62%,38%,-7.2,-11.9,6,5,18,1,8,0,96,0,7
Al Horford,pbp.2012,25,ATL,NBA,C,3,108,,,,11%,89%,0.5,8.7,3,4,4,4,3,0,20,0,2
Al Horford,pbp.2013,26,ATL,NBA,C,6,218,,,,32%,68%,-10.4,-18.2,1,3,7,4,9,0,43,1,1
Al Horford,pbp.2015,28,ATL,NBA,C,16,522,,,,,100%,4.3,12.2,6,9,18,7,9,0,137,2,7
Al Horford,pbp.2016,29,ATL,NBA,C,10,327,,,,3%,97%,-6.1,-14.2,10,1,12,5,4,0,73,0,3
Al Horford,pbp.2017,30,BOS,NBA,C,18,610,,,,28%,72%,-6.7,-12.8,18,5,19,3,12,1,231,6,10
Al Horford,pbp.2018,31,BOS,NBA,C,19,679,,,,35%,65%,4.4,13.9,11,7,22,7,29,1,150,6,6
Al Horford,pbp.2019,32,BOS,NBA,C,9,310,,,,15%,85%,3,19.4,7,7,14,2,6,0,96,2,5
Danuel House,pbp.2019,25,HOU,NBA,SF,7,141,,,44%,56%,,-0.7,-5.7,1,1,7,1,4,1,2,0,1
Dwight Howard,pbp.2007,21,ORL,NBA,C,4,167,,,,,100%,-13.2,-21.5,3,6,3,2,18,0,17,5,6
Dwight Howard,pbp.2008,22,ORL,NBA,C,10,421,,,,,100%,3,8.4,4,8,18,11,38,0,24,7,6
Dwight Howard,pbp.2009,23,ORL,NBA,C,23,903,,,,,100%,-0.3,-12.7,4,22,53,21,94,2,108,19,25
Dwight Howard,pbp.2010,24,ORL,NBA,C,14,497,,,,,100%,9.1,-3.8,5,14,21,17,63,1,49,12,13
Dwight Howard,pbp.2011,25,ORL,NBA,C,6,258,,,,,100%,1.7,-1.2,3,13,6,9,41,0,7,10,3
Dwight Howard,pbp.2013,27,LAL,NBA,C,4,126,,,,,100%,-21.1,-1.5,4,6,5,6,12,0,10,4,2
Dwight Howard,pbp.2014,28,HOU,NBA,C,6,231,,,,44%,56%,-1.4,-5.5,6,5,9,4,21,0,26,4,13
Dwight Howard,pbp.2015,29,HOU,NBA,C,17,574,,,,,100%,1.4,10.7,9,11,25,15,48,1,46,13,16
Dwight Howard,pbp.2016,30,HOU,NBA,C,5,180,,,,,100%,-24.4,-16.6,1,3,7,6,13,1,23,1,5
Dwight Howard,pbp.2017,31,ATL,NBA,C,6,157,,,,,100%,-1,-0.3,4,2,10,4,10,0,19,3,6
Josh Huestis,pbp.2016,24,OKC,NBA,PF,2,10,,,,86%,15%,14.2,9.1,0,0,1,0,0,1,0,0,0
Josh Huestis,pbp.2018,26,OKC,NBA,PF,4,19,,,98%,2%,,-10.7,-6.1,0,0,3,0,0,0,0,0,0
R.J. Hunter,pbp.2016,22,BOS,NBA,SG,5,41,,63%,37%,,,2.6,9.8,0,0,1,0,0,0,6,0,2
Serge Ibaka,pbp.2010,20,OKC,NBA,PF,6,153,,,,91%,9%,11.2,28.9,1,2,9,1,4,0,5,0,1
Serge Ibaka,pbp.2011,21,OKC,NBA,PF,17,490,,,,94%,6%,-3.3,-12.5,6,7,38,3,18,3,6,2,10
Serge Ibaka,pbp.2012,22,OKC,NBA,PF,20,569,,,,79%,21%,3.3,-1.2,1,7,26,3,21,3,30,6,9
Serge Ibaka,pbp.2013,23,OKC,NBA,PF,11,366,,,,60%,41%,-2.3,-9.3,3,1,20,1,11,1,19,2,12
Serge Ibaka,pbp.2014,24,OKC,NBA,PF,17,581,,,,76%,24%,4.9,16,1,9,29,5,14,2,28,2,5
Serge Ibaka,pbp.2016,26,OKC,NBA,PF,18,602,,,,88%,12%,9.3,14.1,4,4,28,1,9,0,27,4,1
Serge Ibaka,pbp.2017,27,TOR,NBA,PF,10,307,,,,31%,69%,-9.4,-9.3,4,3,19,3,6,0,34,3,2
Serge Ibaka,pbp.2018,28,TOR,NBA,PF,10,260,,,,74%,26%,-0.5,8.1,3,7,11,3,9,1,28,0,3
Serge Ibaka,pbp.2019,29,TOR,NBA,C,24,500,,,,22%,78%,8.8,5.7,5,9,36,6,21,0,58,3,11
Andre Iguodala,pbp.2005,21,PHI,NBA,SG,5,192,,62%,38%,,,-6.2,9.6,4,1,6,0,5,,35,0,3
Andre Iguodala,pbp.2008,24,PHI,NBA,SF,6,234,,19%,81%,,,-12.4,-19.3,12,9,6,2,13,2,63,0,5
Andre Iguodala,pbp.2009,25,PHI,NBA,SF,6,269,,,96%,5%,,-7.7,29.4,14,7,4,2,21,4,93,3,3
